time/episodes,time/total timesteps,time/fps,rollout/success rate,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
4500,181165,4,0.92,38671,18.04,-225.16130506999997,54228.74301757813,0.001,1208.1896850585938,181060
4501,181172,4,0.92,38674,18.07,-226.24819599999998,,,,
4502,181180,4,0.92,38676,18.04,-227.08374799,,,,
4503,181184,4,0.92,38678,17.96,-226.63647581,59225.08994140625,0.001,1157.718896484375,181080
4504,181187,4,0.93,38679,16.99,-199.41982050000001,,,,
4505,181287,4,0.92,38698,17.85,-203.31122334,69281.2484375,0.001,1192.839208984375,181180
4506,181288,4,0.92,38699,17.72,-202.75037632,,,,
4507,181293,4,0.92,38700,17.66,-200.51070331,,,,
4508,181305,4,0.92,38704,17.68,-200.44666927999998,81439.776171875,0.001,1187.3955200195312,181200
4509,181312,4,0.92,38706,17.73,-201.5619988,,,,
4510,181412,4,0.91,38723,18.67,-206.78067947,57725.2501953125,0.001,1158.5742919921875,181300
4511,181433,4,0.92,38727,17.88,-174.18070851000002,52115.97822265625,0.001,1162.2019165039062,181320
4512,181442,4,0.92,38730,17.83,-179.97990107999993,69931.56362304688,0.001,1180.6743896484375,181340
4513,181451,4,0.92,38733,17.85,-181.06013497,,,,
4514,181458,4,0.92,38735,17.87,-181.12192485,,,,
4515,181462,4,0.92,38737,17.84,-180.95544904000002,64866.97866210937,0.001,1193.99951171875,181360
4516,181466,4,0.92,38739,17.73,-177.60767105000002,,,,
4517,181566,4,0.91,38757,18.66,-183.70903463000002,67580.59790039062,0.001,1191.8980712890625,181460
4518,181570,4,0.91,38758,18.63,-181.64680831000004,,,,
4519,181576,4,0.91,38761,18.65,-182.68214316000004,,,,
4520,181581,4,0.91,38763,18.59,-181.46781227000002,57531.930078125,0.001,1174.6860107421876,181480
4521,181591,4,0.91,38765,18.65,-182.69044810000003,,,,
4522,181608,4,0.91,38770,18.77,-183.23679649999997,68004.81044921876,0.001,1157.2756469726562,181500
4523,181610,4,0.91,38771,18.75,-183.16882367,,,,
4524,181620,4,0.91,38774,18.73,-182.17129379,,,,
4525,181627,4,0.91,38776,18.77,-182.32346783,65987.969140625,0.001,1180.045849609375,181520
4526,181727,4,0.9,38792,19.46,-180.15851295000002,66399.26728515625,0.001,1138.7999084472656,181620
4527,181738,4,0.9,38795,19.53,-180.29338972000002,,,,
4528,181750,4,0.9,38799,19.62,-180.67970389,46508.00810546875,0.001,1190.4646606445312,181640
4529,181753,4,0.9,38800,19.6,-180.67912014,,,,
4530,181769,4,0.9,38804,19.46,-180.41956422000004,78562.676171875,0.001,1173.1763671875,181660
4531,181776,4,0.9,38806,19.13,-178.61865185000002,,,,
4532,181782,4,0.9,38808,19.17,-178.78938913000005,72093.33569335938,0.001,1184.6653686523437,181680
4533,181808,4,0.9,38815,19.37,-179.63430771000003,67360.12587890626,0.001,1192.4217407226563,181700
4534,181822,4,0.9,38818,19.48,-180.04682170000007,58382.83872070313,0.001,1155.6576171875,181720
4535,181893,4,0.9,38831,20.15,-182.08400101000004,67457.664453125,0.001,1177.3886840820312,181780
4536,181922,4,0.9,38837,20.23,-185.43975315,60052.65498046875,0.001,1181.0302124023438,181820
4537,182022,4,0.89,38855,21.16,-190.40699738,75871.92021484375,0.001,1193.840380859375,181920
4538,182037,4,0.89,38859,21.22,-189.57562562999996,,,,
4539,182044,4,0.89,38861,21.25,-189.65732238,51891.18940429688,0.001,1181.9752685546875,181940
4540,182049,4,0.89,38863,21.12,-189.15900159999998,,,,
4541,182053,4,0.89,38864,21.03,-185.82621623000003,,,,
4542,182058,4,0.89,38866,20.9,-185.52060498000003,,,,
4543,182061,4,0.89,38868,20.92,-185.57186451000004,55377.595703125,0.001,1178.2060424804688,181960
4544,182089,4,0.89,38874,21.15,-186.16066096999998,62025.27802734375,0.001,1140.3875854492187,181980
4545,182093,4,0.9,38876,20.19,-180.20120916,,,,
4546,182113,4,0.9,38880,20.35,-180.60881670000003,63632.32666015625,0.001,1138.3083251953126,182000
4547,182119,4,0.9,38882,20.36,-180.47498071,,,,
4548,182126,4,0.9,38884,20.4,-180.57367633000004,46552.94326171875,0.001,1164.01083984375,182020
4549,182128,4,0.9,38885,20.11,-163.56672279000003,,,,
4550,182150,4,0.9,38889,20.26,-165.64797974,63118.49482421875,0.001,1166.258056640625,182040
4551,182161,4,0.9,38892,20.22,-163.38365432000003,57802.54692382812,0.001,1157.915966796875,182060
4552,182169,4,0.9,38894,20.26,-163.54389076000004,,,,
4553,182186,4,0.9,38898,20.32,-166.44394372000005,80595.071484375,0.001,1142.3736450195313,182080
4554,182195,4,0.9,38901,20.37,-166.68631166,,,,
4555,182198,4,0.9,38902,20.35,-166.61046871000002,,,,
4556,182298,4,0.9,38922,20.35,-209.04356267000003,58544.50107421875,0.001,1149.6517822265625,182180
4557,182302,4,0.9,38924,20.38,-210.28560503000006,62972.86650390625,0.001,1171.973486328125,182200
4558,182313,4,0.9,38927,20.4,-212.53245228000003,,,,
4559,182322,4,0.91,38929,19.49,-207.50154870000003,67552.87626953125,0.001,1146.32265625,182220
4560,182323,4,0.91,38930,19.12,-204.18007158000003,,,,
4561,182327,4,0.91,38932,19.14,-204.29770636,,,,
4562,182337,4,0.91,38935,19.15,-205.22085420000002,,,,
4563,182437,4,0.9,38956,20.12,-217.77542950999998,67006.02646484374,0.001,1150.3066772460938,182320
4564,182441,4,0.91,38958,19.16,-214.56387364000005,58106.737890625,0.001,1179.9125244140625,182340
4565,182444,4,0.91,38959,19.09,-214.34077968000003,,,,
4566,182478,4,0.91,38967,19.37,-215.32827295000004,64633.90952148438,0.001,1134.3753662109375,182360
4567,182546,4,0.91,38979,19.92,-220.03158677,61785.13681640625,0.001,1131.6799438476562,182440
4568,182562,4,0.91,38983,20.0,-225.42882494999998,76502.8716796875,0.001,1151.971630859375,182460
4569,182565,4,0.91,38984,19.98,-225.39788269000005,,,,
4570,182566,4,0.91,38985,19.97,-225.37159518,,,,
4571,182572,4,0.91,38987,19.99,-225.43550544000001,,,,
4572,182632,4,0.91,39000,20.58,-227.22274589,50604.9880859375,0.001,1177.1667724609374,182520
4573,182732,4,0.9,39024,21.49,-228.76070744,52599.30629882812,0.001,1172.2179077148437,182620
4574,182741,4,0.9,39027,21.42,-227.44942465,59778.8046875,0.001,1149.2922973632812,182640
4575,182771,4,0.9,39033,21.67,-228.14832674000002,52376.12143554688,0.001,1182.956640625,182660
4576,182772,4,0.9,39034,21.52,-226.73157638,,,,
4577,182780,4,0.9,39037,21.35,-222.90335263000006,,,,
4578,182784,4,0.9,39038,21.31,-221.62526331,61708.95517578125,0.001,1143.9192138671874,182680
4579,182787,4,0.9,39040,21.3,-221.61062872000002,,,,
4580,182790,4,0.9,39041,21.26,-221.51783594000005,,,,
4581,182797,4,0.9,39043,21.19,-221.10360492000004,,,,
4582,182802,4,0.9,39045,21.02,-220.57523261000003,72212.57255859375,0.001,1161.3414184570313,182700
4583,182806,4,0.9,39046,20.95,-220.31551979000002,,,,
4584,182811,4,0.9,39048,20.92,-220.09422740000002,,,,
4585,182816,4,0.9,39050,20.65,-218.85586193999998,,,,
4586,182867,4,0.9,39060,21.1,-223.05852818,67179.5328125,0.001,1119.9274780273438,182760
4587,182967,4,0.89,39078,22.07,-313.79761111,40974.3294921875,0.001,1168.5978637695312,182860
4588,182972,4,0.89,39079,21.25,-266.42703427,,,,
4589,182976,4,0.89,39081,21.21,-266.27821876,,,,
4590,182985,4,0.89,39083,21.21,-265.25781523,48225.40693359375,0.001,1185.3238891601563,182880
4591,182990,4,0.89,39085,21.15,-264.99084113000004,,,,
4592,182993,4,0.89,39086,21.05,-262.5743956,,,,
4593,182998,4,0.89,39088,21.07,-262.64153595000005,,,,
4594,183004,4,0.89,39089,21.06,-262.65163956,84144.32788085938,0.001,1154.7208129882813,182900
4595,183007,4,0.9,39091,20.09,-255.31752913,,,,
4596,183013,4,0.91,39093,19.15,-252.4716451,,,,
4597,183113,4,0.9,39111,19.93,-255.67807381,66480.14541015626,0.001,1142.446435546875,183000
4598,183119,4,0.9,39112,19.95,-254.75645733,,,,
4599,183127,4,0.9,39115,19.67,-252.94600935999998,60637.5619140625,0.001,1131.3156311035157,183020
4600,183134,4,0.9,39116,19.69,-253.00600775000004,,,,
4601,183139,4,0.9,39118,19.67,-251.99717740000003,,,,
4602,183142,4,0.9,39119,19.62,-250.83444334,72209.029296875,0.001,1165.8844970703126,183040
4603,183148,4,0.9,39121,19.64,-250.87243805999998,,,,
4604,183172,4,0.9,39128,19.85,-253.63648401000003,47450.94443359375,0.001,1137.7865356445313,183060
4605,183182,4,0.91,39131,18.95,-249.53921735,49566.2478515625,0.001,1163.7247802734375,183080
4606,183264,4,0.91,39149,19.76,-254.10365588000002,42873.68862304687,0.001,1188.969921875,183160
4607,183298,4,0.91,39155,20.05,-255.07621971,69734.80185546874,0.001,1147.038916015625,183180
4608,183313,4,0.91,39159,20.08,-255.30907527,55567.40317382813,0.001,1139.9473022460938,183200
4609,183317,4,0.91,39160,20.05,-254.24958811999997,,,,
4610,183320,4,0.92,39162,19.08,-248.95775723,,,,
4611,183327,4,0.92,39165,18.94,-247.25493511999997,54092.33100585938,0.001,1152.2123168945313,183220
4612,183427,4,0.91,39183,19.85,-244.57938152000003,51218.67768554688,0.001,1157.3681518554688,183320
4613,183432,4,0.91,39185,19.81,-243.47990571,,,,
4614,183440,4,0.91,39187,19.82,-243.50577236,,,,
4615,183443,4,0.91,39189,19.81,-244.49078369000003,49830.95986328125,0.001,1148.2123046875,183340
4616,183449,4,0.91,39190,19.83,-244.63831966,,,,
4617,183464,4,0.92,39194,18.98,-238.83866538000007,69606.55478515624,0.001,1134.8780334472656,183360
4618,183564,4,0.91,39209,19.94,-245.68045224000002,55822.4453125,0.001,1122.705419921875,183460
4619,183566,4,0.91,39210,19.9,-244.52303317000005,,,,
4620,183579,4,0.91,39214,19.98,-244.73727586,,,,
4621,183679,4,0.9,39233,20.88,-247.54240268000004,52776.00498046875,0.001,1159.4832641601563,183560
4622,183684,4,0.9,39234,20.76,-246.99835518,52495.36171875,0.001,1169.2640502929687,183580
4623,183690,4,0.9,39236,20.8,-247.18362725999998,,,,
4624,183695,4,0.9,39238,20.75,-246.94676867999996,,,,
4625,183701,4,0.9,39240,20.74,-246.96574263000002,49803.719970703125,0.001,1135.6914428710938,183600
4626,183776,4,0.91,39256,20.49,-246.51586215,54554.883984375,0.001,1145.2980712890626,183660
4627,183876,4,0.9,39278,21.38,-258.02787107,57734.362890625,0.001,1141.7966796875,183760
4628,183883,4,0.9,39280,21.33,-257.72676333999993,50571.43217773437,0.001,1142.1128356933593,183780
4629,183887,4,0.9,39282,21.34,-257.72212586,,,,
4630,183892,4,0.9,39284,21.23,-257.25823511000004,,,,
4631,183903,4,0.9,39288,21.27,-257.27749481,50697.0806640625,0.001,1124.4125732421876,183800
4632,183906,4,0.9,39289,21.24,-258.13683799,,,,
4633,184006,4,0.89,39310,21.98,-263.22684762,77768.62666015625,0.001,1148.5546752929688,183900
4634,184106,4,0.88,39328,22.84,-268.97850235000004,52943.56904296875,0.001,1152.8339477539062,184000
4635,184117,4,0.88,39331,22.24,-267.05056534,,,,
4636,184134,4,0.88,39336,22.12,-263.51811849999996,66405.7283203125,0.001,1148.6884887695312,184020
4637,184159,4,0.89,39343,21.37,-260.21349905,68690.06459960938,0.001,1147.6683654785156,184040
4638,184175,4,0.89,39347,21.38,-260.26677197000004,43682.4287109375,0.001,1150.9966064453124,184060
4639,184177,4,0.89,39349,21.33,-260.11924325,,,,
4640,184188,4,0.89,39352,21.39,-260.35084822,70528.51640625,0.001,1118.9436645507812,184080
4641,184288,4,0.88,39374,22.35,-264.36950716,50834.7708984375,0.001,1140.8400634765626,184180
4642,184293,4,0.88,39375,22.35,-264.20719683,,,,
4643,184296,4,0.88,39376,22.35,-264.26370829,,,,
4644,184301,4,0.88,39378,22.12,-263.50149158,47447.1255859375,0.001,1170.4427734375,184200
4645,184401,4,0.87,39401,23.08,-269.76211302,69732.50791015624,0.001,1105.85556640625,184300
4646,184405,4,0.87,39402,22.92,-269.2826907,,,,
4647,184440,4,0.87,39409,23.21,-271.17004537,61666.46328125,0.001,1152.8871948242188,184320
4648,184450,4,0.87,39412,23.24,-271.20081733000006,63154.41728515625,0.001,1127.581884765625,184340
4649,184464,4,0.87,39416,23.36,-271.83638247000005,68519.32568359375,0.001,1134.1856323242187,184360
4650,184475,4,0.87,39419,23.25,-269.89119919,,,,
4651,184500,4,0.87,39425,23.39,-275.40923309000004,53159.9099609375,0.001,1183.1396606445312,184380
4652,184503,4,0.87,39427,23.34,-275.19075991,65247.66796875,0.001,1137.5381713867187,184400
4653,184522,4,0.87,39432,23.36,-272.22035734,58170.53989257813,0.001,1096.5483825683593,184420
4654,184528,4,0.87,39433,23.33,-272.13561529,,,,
4655,184530,4,0.87,39434,23.32,-272.10892995,,,,
4656,184539,4,0.88,39437,22.41,-226.26110558,,,,
4657,184543,4,0.88,39439,22.41,-225.17437722,53949.119873046875,0.001,1122.0742431640624,184440
4658,184562,4,0.88,39444,22.49,-222.33162413999997,61838.2001953125,0.001,1123.1803588867188,184460
4659,184566,4,0.88,39445,22.44,-222.14713479000002,,,,
4660,184568,4,0.88,39446,22.45,-222.18933884,,,,
4661,184577,4,0.88,39449,22.5,-222.35734679,,,,
4662,184632,4,0.88,39461,22.95,-224.88935402000004,58435.69150390625,0.001,1138.8992797851563,184520
4663,184732,4,0.88,39478,22.95,-216.05677295,71986.03955078125,0.001,1157.5361938476562,184620
4664,184749,4,0.88,39483,23.08,-216.46893725,73921.68955078124,0.001,1112.1803833007812,184640
4665,184769,4,0.88,39488,23.25,-217.22338839,72119.9673828125,0.001,1114.868701171875,184660
4666,184801,4,0.88,39494,23.23,-217.12145263000002,55669.034423828125,0.001,1155.199951171875,184700
4667,184815,4,0.88,39497,22.69,-207.35145685,,,,
4668,184823,4,0.88,39500,22.61,-202.04524654,66592.276171875,0.001,1146.5217163085938,184720
4669,184832,4,0.88,39502,22.67,-202.25018087000004,,,,
4670,184850,4,0.88,39508,22.84,-205.79584243000005,62893.9873046875,0.001,1113.8859619140626,184740
4671,184855,4,0.88,39510,22.83,-205.75241223,,,,
4672,184864,4,0.88,39512,22.32,-204.22949278000004,70892.20615234374,0.001,1115.8255615234375,184760
4673,184874,4,0.89,39515,21.42,-204.70766930000002,,,,
4674,184880,4,0.89,39517,21.39,-204.74078652000003,,,,
4675,184886,4,0.89,39519,21.15,-205.11470691000002,63263.4294921875,0.001,1147.8509765625,184780
4676,184894,4,0.89,39522,21.22,-205.39824029,,,,
4677,184899,4,0.89,39524,21.19,-206.41730731999996,,,,
4678,184907,4,0.89,39526,21.23,-206.52938822,52357.16713867187,0.001,1181.3000610351562,184800
4679,184912,4,0.89,39528,21.25,-206.55506241999998,,,,
4680,184915,4,0.89,39529,21.25,-206.60604418,,,,
4681,184921,4,0.89,39532,21.24,-206.57836062,73836.4119140625,0.001,1151.0781616210938,184820
4682,184943,4,0.89,39536,21.41,-207.19031224,72600.22626953125,0.001,1119.639874267578,184840
4683,185043,4,0.88,39556,22.37,-243.0069242,65447.54770507813,0.001,1168.8172241210937,184940
4684,185048,4,0.88,39557,22.37,-243.01397704999997,,,,
4685,185053,4,0.88,39559,22.37,-241.03330470999998,,,,
4686,185153,4,0.87,39584,22.86,-239.86090982000002,48582.46328125,0.001,1109.0118286132813,185040
4687,185158,4,0.88,39585,21.91,-149.1971865,,,,
4688,185172,4,0.88,39589,22.0,-149.51430896999997,80165.86376953125,0.001,1131.3369934082032,185060
4689,185177,4,0.88,39591,22.01,-149.49951732999997,,,,
4690,185214,4,0.88,39597,22.29,-150.19173146999998,53456.60991210937,0.001,1137.6220458984376,185100
4691,185234,4,0.88,39602,22.44,-151.96848999999997,56858.91748046875,0.001,1143.45146484375,185120
4692,185240,4,0.88,39604,22.47,-152.1076734,,,,
4693,185243,4,0.88,39605,22.45,-152.05002129000002,65787.62412109374,0.001,1133.28515625,185140
4694,185248,4,0.88,39607,22.44,-152.03213462999997,,,,
4695,185256,4,0.88,39609,22.49,-151.24058574999998,,,,
4696,185261,4,0.88,39611,22.48,-149.22483436,66621.20986328126,0.001,1121.3878173828125,185160
4697,185265,4,0.89,39612,21.52,-145.42971642999998,,,,
4698,185268,4,0.89,39613,21.49,-145.29973194000002,,,,
4699,185275,4,0.89,39616,21.48,-145.22949489,,,,
4700,185336,4,0.89,39628,22.02,-146.99780982000001,57223.5525390625,0.001,1147.0539428710938,185220
4701,185344,4,0.89,39630,22.05,-146.98418579,68022.39936523438,0.001,1111.1023315429688,185240
4702,185352,4,0.89,39633,22.1,-147.20007313000005,,,,
4703,185396,4,0.89,39644,22.48,-151.45589809999998,50727.38818359375,0.001,1123.5125122070312,185280
4704,185402,4,0.89,39646,22.3,-148.78889021999998,48385.70556640625,0.001,1139.5055541992188,185300
4705,185469,4,0.89,39664,22.87,-153.13360515999997,64803.98110351562,0.001,1130.712353515625,185360
4706,185479,4,0.89,39667,22.15,-149.02277657,,,,
4707,185484,4,0.89,39668,21.86,-147.94061107,55496.71923828125,0.001,1111.5727478027343,185380
4708,185486,4,0.89,39670,21.73,-147.42082469999997,,,,
4709,185495,4,0.89,39672,21.78,-147.64308244999998,,,,
4710,185501,4,0.89,39674,21.81,-149.73490256,79587.18994140625,0.001,1119.4923217773437,185400
4711,185514,4,0.89,39677,21.87,-150.93467103999998,,,,
4712,185520,4,0.9,39679,20.93,-147.46564446,,,,
4713,185535,4,0.9,39683,21.03,-148.88906364000002,57330.67998046875,0.001,1133.181640625,185420
4714,185538,4,0.9,39684,20.98,-148.79715848,,,,
4715,185549,4,0.9,39687,21.06,-148.00206086,67928.82099609375,0.001,1147.2411865234376,185440
4716,185555,4,0.9,39689,21.06,-147.98944565,,,,
4717,185566,4,0.9,39692,21.02,-148.78330378,55030.02348632812,0.001,1167.4346923828125,185460
4718,185588,4,0.91,39698,20.24,-142.91105398,75536.8453125,0.001,1117.102978515625,185480
4719,185602,4,0.91,39701,20.36,-143.30013753,43342.3072265625,0.001,1139.530419921875,185500
4720,185620,4,0.91,39706,20.41,-143.50705293,,,,
4721,185625,4,0.92,39708,19.46,-138.60811753,66604.67119140625,0.001,1125.7006469726562,185520
4722,185630,4,0.92,39710,19.46,-138.66255703,,,,
4723,185636,4,0.92,39712,19.46,-138.65176777,,,,
4724,185638,4,0.92,39713,19.43,-138.47558769,,,,
4725,185643,4,0.92,39715,19.42,-138.45975396,57158.8263671875,0.001,1108.6282958984375,185540
4726,185651,4,0.92,39718,18.75,-135.45216524,,,,
4727,185751,4,0.92,39732,18.75,-127.25071543000001,53942.49711914062,0.001,1105.864697265625,185640
4728,185851,4,0.91,39746,19.68,-132.69627621,80660.67075195312,0.001,1130.71220703125,185740
4729,185853,4,0.91,39747,19.66,-132.65832288,,,,
4730,185859,4,0.91,39749,19.67,-132.71937947,,,,
4731,185867,4,0.91,39751,19.64,-132.56444073,56638.23798828125,0.001,1100.5015258789062,185760
4732,185967,4,0.9,39770,20.61,-134.70016583,50993.05615234375,0.001,1123.2868957519531,185860
4733,186067,4,0.9,39791,20.61,-133.25492338,58417.9646484375,0.001,1130.9964965820313,185960
4734,186076,4,0.91,39794,19.7,-129.30377627000001,,,,
4735,186084,4,0.91,39796,19.67,-129.33104726,53586.30581054687,0.001,1122.9807678222655,185980
4736,186087,4,0.91,39798,19.53,-127.87929187000002,,,,
4737,186092,4,0.91,39800,19.33,-126.19865949000001,,,,
4738,186095,4,0.91,39801,19.2,-125.72991289000001,,,,
4739,186101,4,0.91,39803,19.24,-125.88372868000002,56903.5748046875,0.001,1088.3864318847657,186000
4740,186155,4,0.91,39816,19.67,-127.34005525,79738.18671875,0.001,1117.0739868164062,186040
4741,186157,4,0.92,39817,18.69,-123.2397077,,,,
4742,186197,4,0.92,39826,19.04,-124.46347623999998,58944.93950195312,0.001,1147.9651306152343,186080
4743,186212,4,0.92,39830,19.16,-126.81336470999999,59640.8515625,0.001,1100.5634338378907,186100
4744,186312,4,0.91,39846,20.11,-134.85872933,57951.67890625,0.001,1079.5568542480469,186200
4745,186412,4,0.91,39861,20.11,-132.62455778,85621.3341796875,0.001,1098.6111755371094,186300
4746,186415,4,0.91,39863,20.1,-132.71659992000002,,,,
4747,186429,4,0.91,39867,19.89,-131.22921703,45552.23974609375,0.001,1112.73525390625,186320
4748,186527,4,0.91,39891,20.77,-135.25994381,84239.28779296875,0.001,1100.456396484375,186420
4749,186530,4,0.91,39892,20.66,-134.64971347000002,,,,
4750,186603,4,0.91,39910,21.28,-139.04790530000002,64219.63564453125,0.001,1114.7131408691407,186500
4751,186703,4,0.9,39924,22.03,-136.8057195,58257.80068359375,0.001,1130.1150390625,186600
4752,186803,4,0.89,39943,23.0,-142.74651335000001,51568.30048828125,0.001,1114.4647644042968,186700
4753,186808,4,0.89,39945,22.86,-143.40492360000002,,,,
4754,186817,4,0.89,39947,22.89,-143.36916155,,,,
4755,186823,4,0.89,39949,22.93,-144.55768707000001,54283.36533203125,0.001,1138.5418823242187,186720
4756,186880,4,0.89,39962,23.41,-148.62694279000004,68988.9009765625,0.001,1097.2704833984376,186760
4757,186882,4,0.89,39963,23.39,-148.50963532000003,48439.483154296875,0.001,1069.1871032714844,186780
4758,186883,4,0.89,39964,23.21,-147.88812267,,,,
4759,186884,4,0.89,39965,23.18,-147.79308707,,,,
4760,186886,4,0.89,39966,23.18,-147.82373089,,,,
4761,186890,4,0.89,39968,23.13,-147.59195699000003,,,,
4762,186990,4,0.88,39989,23.58,-151.66737831,53058.72568359375,0.001,1086.4548461914062,186880
