rollout/success rate,time/total timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates
0.43,917846,10703,67.33,-260.80181391,43,20952,680.4264404296875,9168.133053588866,0.001,917740
0.43,917946,10704,67.33,-269.89351356000003,43,20976,685.9586730957031,6262.648991394043,0.001,917840
0.43,918046,10705,67.33,-269.83667668,43,20999,683.3769348144531,10697.167535400391,0.001,917940
0.43,918105,10706,67.62,-270.31136216000004,43,21011,677.2895935058593,9521.562452697754,0.001,918000
0.43,918157,10707,68.02,-271.08341207999996,43,21019,681.4755554199219,10474.076770019532,0.001,918040
0.43,918182,10708,68.18,-271.32027987,43,21025,674.4142883300781,12718.42759399414,0.001,918080
0.44,918196,10709,67.32,-268.27228191,43,21028,,,,
0.44,918296,10710,67.32,-265.86674817000005,43,21045,670.859375,14656.44775390625,0.001,918180
0.44,918314,10711,67.1,-265.26550849,43,21049,678.5097839355469,7480.005715942383,0.001,918200
0.45,918337,10712,66.33,-261.20152107000007,43,21052,679.3061828613281,10243.223254394532,0.001,918220
0.45,918387,10713,66.73,-261.51639862,43,21061,682.8500854492188,7080.798699951172,0.001,918280
0.45,918487,10714,66.73,-258.45039545000003,43,21079,676.1670349121093,10800.763000488281,0.001,918380
0.45,918494,10715,66.74,-258.64606722,43,21081,,,,
0.45,918594,10716,66.74,-257.99680805,43,21100,681.308984375,8446.181614685058,0.001,918480
0.46,918612,10717,65.92,-255.20924819,43,21104,681.1944702148437,8992.298857116699,0.001,918500
0.46,918712,10718,65.92,-252.63415894999997,43,21127,686.4636413574219,7024.399324035645,0.001,918600
0.45,918812,10719,66.79,-268.67559281,43,21149,682.2572875976563,6624.506991577148,0.001,918700
0.44,918912,10720,67.72,-268.4085511800001,43,21163,676.7577087402344,7329.787884521485,0.001,918800
0.43,919012,10721,68.7,-273.302482,43,21182,672.6262573242187,9581.989056396484,0.001,918900
0.44,919041,10722,67.99,-267.5876467,43,21187,675.7339721679688,8655.087420654298,0.001,918940
0.44,919075,10723,68.29,-267.58954553999996,43,21193,675.2930541992188,8332.022589111328,0.001,918960
0.44,919175,10724,68.29,-268.71004806999997,43,21210,672.5349060058594,14916.432131958009,0.001,919060
0.43,919275,10725,68.93,-269.52494588999997,43,21226,676.4209594726562,15668.32528076172,0.001,919160
0.43,919375,10726,68.93,-275.2127875,43,21245,677.8493408203125,10337.94002380371,0.001,919260
0.42,919475,10727,69.63,-277.91079738,43,21260,679.2536254882813,9151.066696166992,0.001,919360
0.43,919556,10728,69.44,-276.45609177,43,21272,680.98046875,7053.353834533691,0.001,919440
0.42,919656,10729,70.33,-275.39993972,43,21287,680.6013854980469,8317.18218536377,0.001,919540
0.42,919724,10730,70.88,-275.90703997,43,21299,671.9409423828125,9433.60393371582,0.001,919620
0.42,919824,10731,70.88,-275.36629471000003,43,21314,676.6706909179687,7577.9700332641605,0.001,919720
0.42,919924,10732,70.88,-283.67823291,43,21335,671.9639587402344,10447.228677368164,0.001,919820
0.41,920024,10733,71.7,-288.63200957000004,43,21349,676.6077209472656,9834.75902557373,0.001,919920
0.4,920124,10734,72.68,-291.21356646,43,21367,681.8467956542969,8167.48881225586,0.001,920020
0.4,920224,10735,72.68,-291.25210978,43,21383,677.1924499511719,10056.400830078124,0.001,920120
0.4,920324,10736,72.68,-291.99422203,42,21404,674.0767639160156,9132.0987991333,0.001,920220
0.4,920368,10737,72.75,-291.76258921,42,21412,674.1582702636719,8802.625415039063,0.001,920260
0.4,920468,10738,72.75,-287.9842612,42,21430,679.9723266601562,7675.472149658203,0.001,920360
0.41,920469,10739,71.76,-285.50334838000003,42,21431,,,,
0.41,920569,10740,71.76,-287.28893042000004,42,21448,679.7043701171875,6672.611781311035,0.001,920460
0.41,920669,10741,71.76,-294.90018889999993,42,21464,676.432958984375,10683.130143737793,0.001,920560
0.41,920717,10742,71.63,-293.31799686,42,21473,681.5533386230469,8474.696102905273,0.001,920600
0.41,920729,10743,71.58,-293.27626822,42,21476,679.3630798339843,7401.867961120605,0.001,920620
0.41,920829,10744,71.58,-299.92500195,42,21494,666.3714111328125,12770.588137817384,0.001,920720
0.42,920887,10745,71.16,-294.54039674999996,42,21507,674.7667297363281,10616.298654174805,0.001,920780
0.43,920920,10746,70.49,-291.42820208999996,42,21512,678.8465393066406,5499.173307800293,0.001,920800
0.44,920951,10747,69.8,-260.68846586999996,42,21519,678.7755065917969,9391.987063598634,0.001,920840
0.44,921051,10748,69.8,-262.69119419,42,21533,677.6231079101562,8921.189329528808,0.001,920940
0.44,921151,10749,69.8,-263.9568607,42,21546,679.4566040039062,10649.793472290039,0.001,921040
0.45,921192,10750,69.21,-263.29339006,42,21554,677.277099609375,11332.741577148438,0.001,921080
0.44,921292,10751,70.05,-264.26569389,42,21569,675.8001892089844,12007.10016937256,0.001,921180
0.44,921392,10752,70.05,-263.38110651,42,21587,674.3768798828125,11247.408549499512,0.001,921280
0.44,921492,10753,70.05,-262.64189513,42,21603,678.1469299316407,6723.539994812012,0.001,921380
0.43,921592,10754,71.0,-265.53680387,42,21621,676.9148864746094,14339.19931640625,0.001,921480
0.44,921606,10755,70.14,-262.05870428,42,21625,671.8567260742187,12459.481723022462,0.001,921500
0.44,921706,10756,70.14,-258.31509689,42,21639,678.5032836914063,9618.691696166992,0.001,921600
0.43,921806,10757,71.05,-261.03327353,42,21657,678.8323913574219,9057.383325195313,0.001,921700
0.43,921906,10758,71.05,-265.17555175999996,42,21673,676.9846069335938,10260.283001708984,0.001,921800
0.43,922006,10759,71.05,-266.65652890999996,42,21687,671.62685546875,8654.489935302734,0.001,921900
0.44,922097,10760,70.96,-262.22743383,42,21707,670.9810485839844,8755.200984191895,0.001,921980
0.44,922104,10761,70.98,-262.32647402000003,42,21709,677.1481018066406,7318.49647064209,0.001,922000
0.45,922118,10762,70.12,-259.48248975,42,21713,,,,
0.45,922218,10763,70.12,-260.13693189,42,21733,673.6933471679688,9552.037692260743,0.001,922100
0.45,922318,10764,70.12,-266.92893432,42,21753,682.9615356445313,6201.174882507325,0.001,922200
0.45,922418,10765,70.12,-266.12743177,42,21774,676.5388854980469,5385.493981933594,0.001,922300
0.44,922518,10766,70.65,-270.57694754,42,21797,677.6483520507812,8604.371908569336,0.001,922400
0.45,922600,10767,70.47,-264.68119165,42,21814,681.5351196289063,8179.678164672851,0.001,922480
0.45,922634,10768,70.67,-265.06349228,42,21822,685.0043823242188,7751.652104187012,0.001,922520
0.45,922683,10769,70.35,-265.03406306,42,21831,675.6259460449219,9367.785272216797,0.001,922580
0.45,922783,10770,70.35,-255.03019715000002,42,21849,675.9737060546875,10987.835249328613,0.001,922680
0.45,922826,10771,70.72,-255.69813023999995,42,21857,677.7301391601562,9427.105346679688,0.001,922720
0.44,922926,10772,71.68,-261.74556105999994,42,21877,676.3397155761719,11309.048544311523,0.001,922820
0.43,923026,10773,72.33,-263.28039857999994,42,21891,673.3415588378906,10051.472048950196,0.001,922920
0.43,923126,10774,72.33,-259.58971898999994,42,21906,674.8645629882812,11557.738619995118,0.001,923020
0.43,923226,10775,72.33,-254.02451596,42,21923,680.6014038085938,9620.040548706054,0.001,923120
0.43,923326,10776,72.33,-257.4642991,42,21946,682.3452941894532,7447.18702545166,0.001,923220
0.43,923354,10777,72.54,-257.86316621,42,21951,677.8053344726562,8878.232879638672,0.001,923240
0.44,923359,10778,71.59,-251.80421432,42,21953,,,,
0.43,923459,10779,71.9,-254.43387156000006,42,21976,677.3886901855469,11244.949922180176,0.001,923340
0.43,923559,10780,71.9,-253.73600045000003,41,21994,685.7316284179688,6144.6108474731445,0.001,923440
0.42,923659,10781,72.33,-260.85753507000004,41,22007,680.2540649414062,8881.355221557616,0.001,923540
0.42,923693,10782,71.9,-260.68738832,41,22013,681.5488830566406,11123.025982666015,0.001,923580
0.42,923708,10783,71.76,-260.55698328,41,22016,677.6691528320313,7592.046873474121,0.001,923600
0.42,923808,10784,71.76,-258.38832887,41,22033,678.384765625,5966.315888977051,0.001,923700
0.41,923908,10785,72.51,-264.36509729,41,22049,673.674658203125,9453.42724456787,0.001,923800
0.42,923949,10786,71.92,-262.18511315,41,22056,672.3703186035157,12893.973422241212,0.001,923840
0.42,924049,10787,71.92,-261.09185636999996,41,22072,682.1924926757813,8498.090425109864,0.001,923940
0.41,924149,10788,72.63,-265.61982257000005,41,22097,677.7624084472657,7932.985202026367,0.001,924040
0.41,924167,10789,72.66,-266.02465386,41,22100,677.5910095214844,8821.313424682618,0.001,924060
0.42,924195,10790,71.94,-262.88980939,41,22106,678.1693725585938,8435.688191223144,0.001,924080
0.42,924295,10791,71.94,-264.4691824899999,41,22123,679.1361938476563,7564.837959289551,0.001,924180
0.42,924395,10792,71.94,-264.33655034,41,22144,679.0213989257812,9709.285943603516,0.001,924280
0.42,924411,10793,71.57,-263.1708887,41,22147,681.0335021972656,6404.880889892578,0.001,924300
0.41,924511,10794,72.48,-267.85402937999993,41,22166,676.1666381835937,7036.6591323852535,0.001,924400
0.4,924611,10795,73.05,-270.42523821,41,22184,667.5103698730469,8772.433163452148,0.001,924500
0.4,924711,10796,73.05,-272.54267303999995,41,22204,676.0995666503907,6052.796759033203,0.001,924600
0.4,924739,10797,73.27,-272.36737401,41,22210,677.8831848144531,6605.599293518067,0.001,924620
0.41,924803,10798,72.91,-269.42052856,41,22224,679.9607299804687,6290.69564666748,0.001,924700
0.41,924903,10799,72.91,-270.58572155999997,41,22244,667.944775390625,8944.478439331055,0.001,924800
0.41,924913,10800,72.79,-270.50919109,41,22247,,,,
0.41,924930,10801,72.84,-270.68572831999995,41,22251,675.5467590332031,7661.118054199219,0.001,924820
0.42,925006,10802,72.6,-266.67434587,41,22268,671.2710510253906,7565.015690612793,0.001,924900
0.42,925106,10803,72.6,-264.52915901000006,41,22288,670.0587829589844,7171.4362869262695,0.001,925000
0.43,925123,10804,71.77,-252.20251376,41,22294,667.9236938476563,12716.740191650391,0.001,925020
0.43,925223,10805,71.77,-242.40810877999996,41,22309,682.9145446777344,7503.561309814453,0.001,925120
0.43,925270,10806,71.65,-242.10773201999996,41,22318,679.6604309082031,9339.497227478027,0.001,925160
0.42,925370,10807,72.13,-248.61159930999997,41,22341,677.7155029296875,10374.479942321777,0.001,925260
0.42,925441,10808,72.59,-246.93675897999998,41,22354,672.2444763183594,7608.311047363281,0.001,925340
0.42,925457,10809,72.61,-247.62558838,41,22358,,,,
0.42,925557,10810,72.61,-251.13941149000004,41,22379,676.2850952148438,7084.882174682617,0.001,925440
0.41,925657,10811,73.43,-255.48413920000007,41,22401,675.4208312988281,8106.136793518066,0.001,925540
0.41,925668,10812,73.31,-254.98554677000004,41,22403,670.2972595214844,9830.974835205077,0.001,925560
0.4,925768,10813,73.81,-254.62680357000002,41,22423,672.9573974609375,10256.23860168457,0.001,925660
0.4,925868,10814,73.81,-255.31719927000003,41,22439,668.6012268066406,13084.838690185547,0.001,925760
0.4,925874,10815,73.8,-255.25724860999998,41,22441,,,,
0.4,925974,10816,73.8,-260.99293219,41,22462,670.5754150390625,7523.233822631836,0.001,925860
0.4,925982,10817,73.7,-260.85525813,41,22464,676.4822326660156,6212.440209960938,0.001,925880
0.4,926082,10818,73.7,-259.00562667,41,22482,665.6110778808594,9478.39300994873,0.001,925980
0.41,926103,10819,72.91,-243.54814933000006,41,22486,681.1241516113281,8354.605618286132,0.001,926000
0.41,926203,10820,72.91,-248.72421534,41,22508,676.5125061035156,7433.558947753906,0.001,926100
0.42,926226,10821,72.14,-246.14467050000002,41,22513,679.3304931640625,7684.938500976563,0.001,926120
0.41,926326,10822,72.85,-246.40389361000004,41,22526,668.5230102539062,8759.985215759278,0.001,926220
0.41,926403,10823,73.28,-248.65846989000005,41,22544,674.2136840820312,5534.29988861084,0.001,926300
0.42,926422,10824,72.47,-246.03721367000006,41,22549,677.2688781738282,7255.941552734375,0.001,926320
0.42,926522,10825,72.47,-254.18793943000003,41,22570,680.4492797851562,5434.224295043945,0.001,926420
0.42,926622,10826,72.47,-246.33392408,41,22588,670.6543029785156,8573.81054840088,0.001,926520
0.42,926722,10827,72.47,-246.22456925999998,40,22606,676.1313537597656,6566.024688720703,0.001,926620
0.41,926822,10828,72.66,-244.14970949000002,40,22623,669.4049133300781,13157.481329345703,0.001,926720
0.42,926839,10829,71.83,-245.55952511000004,40,22628,,,,
0.42,926858,10830,71.34,-244.91499012000003,40,22632,679.3170837402344,9704.972309875488,0.001,926740
0.43,926923,10831,70.99,-242.47210310000003,40,22642,679.884130859375,9343.477261352538,0.001,926820
0.44,927017,10832,70.93,-230.24418686000004,40,22660,674.4406372070313,7906.707388305664,0.001,926900
0.45,927037,10833,70.13,-225.24631272000002,40,22665,675.857177734375,7102.752423095703,0.001,926920
0.45,927137,10834,70.13,-225.21415808,40,22678,673.9959899902344,9123.826466369628,0.001,927020
0.45,927237,10835,70.13,-227.87027703,40,22693,676.1690307617188,9480.94229736328,0.001,927120
0.46,927313,10836,69.89,-227.10009135000004,40,22708,676.4699645996094,11134.93855895996,0.001,927200
0.45,927413,10837,70.45,-232.29577435,40,22722,676.1448120117187,7096.670048522949,0.001,927300
0.46,927420,10838,69.52,-231.05339512000003,40,22724,,,,
0.46,927426,10839,69.57,-231.17094346,40,22726,678.2786437988282,6819.007800292969,0.001,927320
0.46,927526,10840,69.57,-226.20803142,40,22743,673.4989685058594,11065.172509765625,0.001,927420
0.47,927556,10841,68.87,-217.48460847,40,22749,676.7437133789062,7109.212103271484,0.001,927440
0.46,927656,10842,69.39,-219.44367142000002,40,22772,678.4521667480469,6546.581692504883,0.001,927540
0.46,927660,10843,69.31,-219.38487371000002,40,22773,,,,
0.46,927760,10844,69.31,-215.48334240000003,40,22792,668.1171997070312,8537.464276123046,0.001,927640
0.46,927773,10845,68.86,-214.15100287000004,40,22795,677.8043701171875,12145.76145324707,0.001,927660
0.46,927789,10846,68.69,-214.79229307000006,40,22798,680.6122680664063,7087.487469482422,0.001,927680
0.45,927889,10847,69.38,-222.52013124,40,22822,678.4148132324219,10250.915283203125,0.001,927780
0.45,927989,10848,69.38,-217.57518983000003,40,22844,675.3606262207031,7749.630401611328,0.001,927880
0.45,928089,10849,69.38,-217.55673413,40,22860,675.1956420898438,9396.066122436523,0.001,927980
0.44,928189,10850,69.97,-219.43638266999994,40,22877,676.755322265625,7125.509289550781,0.001,928080
0.44,928289,10851,69.97,-227.68262324,40,22892,674.984716796875,8837.496228027343,0.001,928180
0.45,928350,10852,69.58,-227.67898916,40,22903,683.4433166503907,7639.876919555664,0.001,928240
0.46,928367,10853,68.75,-224.9367729,40,22907,670.5452819824219,8642.129280090332,0.001,928260
0.47,928409,10854,68.17,-222.22022224,40,22915,669.1845153808594,11887.452465820312,0.001,928300
0.46,928509,10855,69.03,-224.35851265999997,40,22935,679.1491943359375,6675.2258575439455,0.001,928400
0.46,928609,10856,69.03,-226.83504778,40,22952,673.1662841796875,10139.512309265137,0.001,928500
0.47,928634,10857,68.28,-224.20251956,40,22957,678.7994506835937,6027.486105346679,0.001,928520
0.48,928653,10858,67.47,-217.96847756,40,22961,671.2155639648438,12774.834475708009,0.001,928540
0.49,928684,10859,66.78,-215.77681703,40,22968,669.8531188964844,8730.660995483398,0.001,928580
0.49,928752,10860,66.55,-213.81014237,40,22979,668.9854431152344,8263.838381958009,0.001,928640
0.49,928821,10861,67.17,-215.91522733999997,40,22994,669.0502319335938,7050.082843017578,0.001,928720
0.49,928845,10862,67.27,-215.93571595,40,22999,684.5300170898438,9092.711450195313,0.001,928740
0.49,928945,10863,67.27,-216.1297367,40,23019,673.8742919921875,7210.494309997559,0.001,928840
0.49,929045,10864,67.27,-209.02612437,40,23038,671.4179382324219,8628.513763427734,0.001,928940
0.49,929145,10865,67.27,-208.23712421,40,23055,665.3867797851562,13810.2080078125,0.001,929040
0.5,929185,10866,66.67,-203.68381483000002,40,23063,674.1968444824219,9798.154542541504,0.001,929080
0.5,929243,10867,66.43,-203.03324192,40,23075,667.771484375,11442.622438049317,0.001,929140
0.49,929343,10868,67.09,-210.14859765,40,23094,672.4306945800781,9130.45061340332,0.001,929240
0.48,929443,10869,67.6,-212.56564285000002,40,23120,665.2941162109375,11497.351446533203,0.001,929340
0.48,929543,10870,67.6,-210.39640782000004,40,23141,672.326806640625,8324.313095092773,0.001,929440
0.48,929553,10871,67.27,-209.9179996,40,23144,,,,
0.48,929653,10872,67.27,-207.82361311999998,40,23161,671.5302856445312,8983.491604614257,0.001,929540
0.49,929659,10873,66.33,-205.10298325000002,40,23162,,,,
0.5,929676,10874,65.5,-203.34762091000002,40,23166,674.2218566894531,9443.884545898438,0.001,929560
0.51,929765,10875,65.39,-205.85328794000006,40,23181,671.4420715332031,6964.467510986328,0.001,929660
0.51,929865,10876,65.39,-203.77853098,40,23194,678.1536987304687,5633.295446777343,0.001,929760
0.5,929965,10877,66.11,-208.23771362000002,40,23208,669.2653930664062,12413.29111328125,0.001,929860
0.49,930065,10878,67.06,-211.05646364000003,40,23232,659.976416015625,12575.545126342773,0.001,929960
0.49,930165,10879,67.06,-208.69283460000003,40,23250,670.6234497070312,7900.482926940918,0.001,930060
0.49,930265,10880,67.06,-211.32518827000004,39,23266,671.3668212890625,7873.836734008789,0.001,930160
0.5,930305,10881,66.46,-204.40651046000002,39,23273,666.4584899902344,7060.041561889649,0.001,930200
0.49,930405,10882,67.12,-209.53106964000003,39,23285,673.5436157226562,8754.979528808593,0.001,930300
0.48,930505,10883,67.97,-219.95046434000002,39,23301,670.2384460449218,8137.959634399414,0.001,930400
0.48,930605,10884,67.97,-222.3596941,39,23318,675.3635559082031,7218.3062194824215,0.001,930500
0.48,930705,10885,67.97,-220.79155274000001,39,23331,666.4001220703125,7872.75004272461,0.001,930600
0.47,930805,10886,68.56,-223.54883718000002,39,23348,673.8214904785157,7183.0709976196285,0.001,930700
0.48,930829,10887,67.8,-220.27588826000002,39,23353,676.3382873535156,6944.619361877441,0.001,930720
0.49,930837,10888,66.88,-215.32768131000003,39,23355,,,,
0.48,930937,10889,67.7,-223.72526533,39,23372,669.4554138183594,4592.970440673828,0.001,930820
