time/fps,time/episodes,time/time_elapsed,train/actor_loss,rollout/success rate,train/n_updates,time/total timesteps,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
35,5153,13579,803.0329711914062,0.28,475580,475694,11299.682052612305,0.001,-335.68670798000005,82.06
34,5154,13598,805.858935546875,0.28,475680,475794,7477.806143188476,0.001,-342.05084749,82.06
34,5155,13616,802.1985473632812,0.28,475780,475894,9646.190893554687,0.001,-338.40223640999994,82.06
34,5156,13618,791.9950927734375,0.28,475800,475902,7958.231945800781,0.001,-338.25238312999994,81.56
34,5157,13635,806.10048828125,0.28,475900,476002,5677.052752685547,0.001,-339.10791893999993,81.56
34,5158,13655,804.7559020996093,0.28,476000,476102,4510.008413696289,0.001,-334.52156772999996,81.56
34,5159,13672,792.8681762695312,0.27,476100,476202,9004.437707519532,0.001,-335.9596320399999,81.8
34,5160,13682,789.742724609375,0.28,476160,476261,11258.66238861084,0.001,-328.75340856,81.39
34,5161,13702,803.4051025390625,0.27,476260,476361,8858.938160705566,0.001,-331.17373173,82.23
34,5162,13721,800.7824279785157,0.27,476360,476461,10191.675369262695,0.001,-332.77957071,82.23
34,5163,13741,799.9111877441406,0.27,476460,476561,6610.264183044434,0.001,-330.53192972,82.23
34,5164,13762,808.4903747558594,0.27,476560,476661,5622.103625488281,0.001,-322.91518634000005,82.23
34,5165,13781,796.5483825683593,0.27,476660,476761,10731.697314453126,0.001,-319.85027445,82.23
34,5166,13800,802.6617126464844,0.27,476760,476861,5608.478450012207,0.001,-327.28034411,82.23
34,5167,13823,803.6951904296875,0.27,476860,476961,5150.839262390136,0.001,-332.55805219,82.23
34,5168,13840,807.1374938964843,0.27,476960,477061,5051.891209411621,0.001,-332.99167799,82.23
34,5169,13860,802.4881591796875,0.28,477040,477148,8294.92757873535,0.001,-328.80453437000006,82.1
34,5170,13874,805.8834045410156,0.29,477120,477233,10648.29012145996,0.001,-326.19807001000004,81.95
34,5171,13890,797.2923400878906,0.3,477180,477295,11776.233587646484,0.001,-324.1135225600001,81.57
34,5172,13912,802.8952514648438,0.29,477280,477395,9315.066201782227,0.001,-331.99411433000006,82.27
34,5173,13928,807.3811279296875,0.29,477380,477495,6361.543095397949,0.001,-330.4788863000001,82.27
34,5174,13944,802.3399841308594,0.29,477480,477595,8798.399032592773,0.001,-329.34451938999996,82.27
34,5175,13950,804.1669189453125,0.3,477520,477623,9806.35806274414,0.001,-326.24599173,81.55
34,5176,13965,793.7474853515625,0.3,477620,477723,14442.089611816406,0.001,-325.94343460999994,81.55
34,5177,13968,,0.3,,477731,,,-325.60780701,81.51
34,5178,13971,798.1969116210937,0.31,477640,477751,10868.04533996582,0.001,-321.57816871,80.71
34,5179,13993,793.0675476074218,0.31,477740,477851,10597.332299804688,0.001,-316.39370132,80.71
34,5180,14011,796.1620849609375,0.3,477840,477951,5816.415811157227,0.001,-319.97267466,81.61
34,5181,14034,801.9963928222656,0.3,477940,478051,10514.872882080079,0.001,-319.62096589000004,81.61
34,5182,14052,793.4808349609375,0.3,478040,478151,9869.240493774414,0.001,-317.46766894,81.61
33,5183,14066,801.7879760742187,0.29,478140,478251,9477.288082885741,0.001,-322.27923398,82.36
33,5184,14082,799.2297058105469,0.29,478240,478351,7566.268765258789,0.001,-321.71708065999997,82.36
33,5185,14098,802.0164306640625,0.28,478340,478451,8831.7008392334,0.001,-323.51583747,82.9
33,5186,14113,803.9951232910156,0.27,478440,478551,10894.831741333008,0.001,-327.19694497999996,83.73
33,5187,14128,798.4602478027343,0.27,478540,478651,10030.107104492188,0.001,-325.20194624,83.73
33,5188,14145,799.1374206542969,0.26,478640,478751,8314.38060760498,0.001,-328.15444649999995,84.44
33,5189,14150,806.2033447265625,0.26,478660,478777,8324.901008605957,0.001,-327.62479622999996,83.71
33,5190,14166,797.6401428222656,0.26,478760,478877,8840.180061340332,0.001,-327.69820411,83.71
33,5191,14177,795.0724609375,0.27,478820,478937,6872.84398803711,0.001,-321.9638626799999,83.31
33,5192,14194,794.5416198730469,0.27,478920,479037,9203.846202087403,0.001,-323.41738117999995,83.31
33,5193,14211,806.9639526367188,0.27,479020,479137,6011.309567260742,0.001,-325.44916278999995,83.31
33,5194,14231,795.9385375976562,0.26,479120,479237,9904.198132324218,0.001,-330.69397623,84.17
33,5195,14248,799.5950500488282,0.26,479220,479337,11059.986657714844,0.001,-342.0210357799999,84.17
33,5196,14265,792.1119262695313,0.26,479320,479437,5527.562461853027,0.001,-342.3316860400001,84.17
33,5197,14283,796.39287109375,0.26,479420,479537,6939.246371459961,0.001,-343.45361178,84.17
33,5198,14285,799.2545043945313,0.27,479440,479545,8958.271862792968,0.001,-344.19499038000004,83.25
33,5199,14302,798.6655029296875,0.27,479540,479645,6244.452307128906,0.001,-342.96849589000004,83.25
33,5200,14307,793.7432678222656,0.28,479560,479669,8008.232316589356,0.001,-339.77047890999995,82.49
33,5201,14321,795.9417846679687,0.28,479660,479769,6711.163064575196,0.001,-335.90770241999996,82.49
33,5202,14336,790.0501525878906,0.28,479760,479869,7790.976327514649,0.001,-330.28870634,82.49
33,5203,14354,795.5884338378906,0.28,479860,479969,11240.981973266602,0.001,-335.0157396100001,82.49
33,5204,14371,793.4728698730469,0.28,479960,480069,8458.529504394532,0.001,-332.82409850000005,82.49
33,5205,14389,794.1998107910156,0.28,480060,480169,6773.115435791015,0.001,-333.81498425999996,82.49
33,5206,14404,795.66416015625,0.28,480160,480269,8949.969552612305,0.001,-329.5475943999999,82.49
33,5207,14409,785.1453125,0.29,480180,480293,11113.592776489259,0.001,-322.10474042000004,81.73
33,5208,14423,802.8283752441406,0.29,480280,480393,10153.224244689942,0.001,-321.22445897,81.73
33,5209,14432,791.5201477050781,0.29,480320,480436,12933.680068969727,0.001,-322.08627656000004,81.26
33,5210,14440,804.106689453125,0.29,480360,480475,6049.498864746094,0.001,-318.20642022,80.87
33,5211,14450,799.3092407226562,0.29,480420,480533,8543.731806945802,0.001,-319.17146123000003,81.29
33,5212,14471,800.4994689941407,0.29,480520,480633,6729.937196350098,0.001,-318.34247316000005,81.29
33,5213,14490,797.4197021484375,0.29,480620,480733,7830.258033752441,0.001,-321.0168480700001,81.29
33,5214,14506,791.9341613769532,0.29,480720,480833,10470.31508178711,0.001,-322.89511271000003,81.29
33,5215,14512,789.4177429199219,0.3,480740,480859,8501.867172241211,0.001,-320.00474189000005,80.55
33,5216,14527,792.3809753417969,0.29,480840,480959,6982.665786743164,0.001,-322.09773662,80.77
33,5217,14545,797.1733947753906,0.29,480940,481059,5599.539166259766,0.001,-321.14185782,80.77
33,5218,14561,795.5675659179688,0.29,481040,481159,6138.587948608399,0.001,-321.83410174999995,80.77
33,5219,14576,795.376171875,0.29,481120,481231,8353.42571258545,0.001,-323.45740744,81.42
32,5220,14595,784.0899658203125,0.29,481220,481331,11203.037911987305,0.001,-322.25548770999995,81.42
32,5221,14609,795.8276550292969,0.29,481320,481431,10132.236125183106,0.001,-325.28254576,81.42
32,5222,14627,795.5488159179688,0.29,481420,481531,3455.094073486328,0.001,-330.54401541,81.42
32,5223,14646,798.1476745605469,0.29,481520,481631,6269.224310302734,0.001,-329.3996103300001,81.42
32,5224,14652,789.8625610351562,0.29,481560,481662,8042.628775024414,0.001,-329.43330198,81.18
32,5225,14670,787.8716369628906,0.28,481660,481762,7705.768218994141,0.001,-332.35104988000006,82.16
32,5226,14677,793.4474914550781,0.28,481680,481797,10498.09292907715,0.001,-328.77487377,81.68
32,5227,14696,796.042724609375,0.27,481780,481897,4420.868273925781,0.001,-336.5318887700001,82.47
32,5228,14713,793.8265014648438,0.27,481880,481997,4639.496501159668,0.001,-336.5329622699999,82.47
32,5229,14731,806.0157165527344,0.27,481980,482097,5259.581701660156,0.001,-334.51821864,82.47
32,5230,14742,797.9448547363281,0.28,482040,482151,8472.331805419923,0.001,-330.18370041000003,82.01
32,5231,14759,795.3161071777344,0.28,482140,482251,7987.694180297852,0.001,-335.43753873,82.01
32,5232,14762,794.5060668945313,0.29,482160,482267,8300.5115234375,0.001,-333.56051255,81.17
32,5233,14764,,0.3,,482275,,,-331.88640564,80.25
32,5234,14785,800.4667907714844,0.29,482260,482375,7766.623614501953,0.001,-335.98649689999996,81.21
32,5235,14803,796.4007019042969,0.28,482360,482475,10646.511309814454,0.001,-339.62500529,81.91
32,5236,14820,790.3835998535156,0.28,482460,482575,7091.300721740723,0.001,-338.43973877999997,81.91
32,5237,14836,791.7887878417969,0.28,482560,482675,4296.261329650879,0.001,-343.51902771,81.91
32,5238,14853,791.557958984375,0.28,482660,482775,8951.773553466797,0.001,-361.89353257000005,81.91
32,5239,14872,798.2845581054687,0.28,482760,482875,6875.361190795898,0.001,-363.48975241,81.91
32,5240,14892,793.8138977050781,0.27,482860,482975,8774.879162597656,0.001,-373.07991462999996,82.74
32,5241,14912,792.9916320800781,0.27,482960,483075,5995.505532836914,0.001,-374.79561265000007,82.74
32,5242,14933,786.0608215332031,0.26,483060,483175,4621.0613265991215,0.001,-376.28844422,83.66
32,5243,14940,789.5455993652344,0.27,483100,483210,9445.810641479493,0.001,-367.49447303,83.01
32,5244,14948,791.6886108398437,0.27,483140,483247,10741.41088256836,0.001,-368.2251065500001,83.04
32,5245,14965,794.9014221191406,0.27,483240,483347,8335.581259155273,0.001,-368.05124699,83.04
32,5246,14983,792.7722412109375,0.27,483340,483447,8751.803373718261,0.001,-364.81382204,83.04
32,5247,15003,796.6430969238281,0.27,483440,483547,9794.662850952149,0.001,-367.48162714,83.04
32,5248,15022,779.9987426757813,0.26,483540,483647,9724.779104614257,0.001,-375.59242790999997,83.78
32,5249,15037,787.3462890625,0.26,483640,483747,11533.698117065429,0.001,-375.83573363000005,83.78
32,5250,15053,786.1175354003906,0.26,483740,483847,13811.198614501953,0.001,-377.11854272999994,83.78
32,5251,15057,783.6358581542969,0.27,483760,483868,12623.918084716797,0.001,-371.84651152,82.99
32,5252,15072,793.8585693359375,0.26,483860,483968,9379.325311279297,0.001,-377.25521628,83.74
32,5253,15088,792.8889831542969,0.26,483960,484068,6988.971072387695,0.001,-377.13883519999996,83.74
32,5254,15107,783.2920959472656,0.26,484060,484168,9216.773870849609,0.001,-370.99665661,83.74
32,5255,15121,796.4096801757812,0.26,484160,484268,4678.471553039551,0.001,-373.43594604,83.74
31,5256,15141,789.0802307128906,0.25,484260,484368,4547.499557495117,0.001,-377.28917426,84.66
31,5257,15160,784.9658020019531,0.25,484360,484468,8667.627563476562,0.001,-371.7919509,84.66
31,5258,15179,780.2867614746094,0.25,484460,484568,9194.93818359375,0.001,-381.99740947000004,84.66
31,5259,15195,783.2411376953125,0.25,484560,484668,12649.79049987793,0.001,-382.0238641100001,84.66
31,5260,15216,787.3773193359375,0.24,484660,484768,13597.441442871093,0.001,-388.47036379,85.07
31,5261,15236,794.5005676269532,0.24,484760,484868,6658.065975952149,0.001,-390.64349727000007,85.07
31,5262,15248,792.5583557128906,0.25,484820,484928,9629.313221740722,0.001,-384.08206019,84.67
31,5263,15265,789.8162902832031,0.25,484920,485028,7849.690789794922,0.001,-382.07774759000006,84.67
31,5264,15286,787.0037048339843,0.25,485020,485128,8855.806536865235,0.001,-388.19189862999997,84.67
31,5265,15293,792.1004943847656,0.26,485060,485164,6285.652961730957,0.001,-384.45878416,84.03
31,5266,15314,779.9669860839844,0.26,485160,485264,5437.121197509766,0.001,-379.71601635,84.03
31,5267,15331,781.5981628417969,0.26,485260,485364,8699.558142089843,0.001,-372.0199383799999,84.03
31,5268,15336,786.7021545410156,0.27,485280,485384,5002.198101806641,0.001,-367.86977167,83.23
31,5269,15352,781.1425720214844,0.26,485380,485484,7843.061682128906,0.001,-368.70995568,83.36
31,5270,15368,784.6731506347656,0.25,485480,485584,8739.729570007325,0.001,-369.24874127999993,83.51
31,5271,15388,784.6221984863281,0.24,485580,485684,11769.182720947265,0.001,-372.64719937,83.89
31,5272,15407,791.2131652832031,0.24,485680,485784,7586.970654296875,0.001,-370.25623694,83.89
31,5273,15420,778.85810546875,0.24,485780,485884,11453.382916259765,0.001,-372.7297469700001,83.89
31,5274,15441,791.5065307617188,0.24,485880,485984,7908.003538513183,0.001,-375.11218744000007,83.89
31,5275,15458,781.7203063964844,0.23,485980,486084,11857.21231689453,0.001,-378.87453552000005,84.61
31,5276,15479,791.5398132324219,0.23,486080,486184,7455.400451660156,0.001,-385.53329543,84.61
31,5277,15496,789.0473815917969,0.22,486180,486284,12511.260314941406,0.001,-389.83851111,85.53
31,5278,15505,798.70322265625,0.22,486220,486332,5859.644097900391,0.001,-389.8328598400001,85.81
31,5279,15524,783.0865478515625,0.22,486320,486432,8107.640943908691,0.001,-387.89677779000004,85.81
31,5280,15543,783.7730895996094,0.22,486420,486532,7115.0815353393555,0.001,-387.04494458,85.81
31,5281,15562,783.0877807617187,0.22,486520,486632,12028.332745361327,0.001,-384.12687657000004,85.81
31,5282,15578,793.229931640625,0.22,486620,486732,6505.413360595703,0.001,-379.46373037000006,85.81
31,5283,15595,784.8812255859375,0.22,486720,486832,9811.972651672364,0.001,-378.50720219000004,85.81
31,5284,15611,778.8004211425781,0.22,486820,486932,8920.911819458008,0.001,-381.62259215,85.81
31,5285,15627,779.2648376464844,0.22,486920,487032,6953.873129272461,0.001,-380.9693829099999,85.81
31,5286,15644,783.0432739257812,0.22,487020,487132,7618.022543334961,0.001,-379.86495777999994,85.81
31,5287,15657,785.3128051757812,0.22,487120,487232,6469.188903808594,0.001,-377.2100629099999,85.81
31,5288,15671,791.8888000488281,0.22,487220,487332,7122.534573364258,0.001,-377.66655248999996,85.81
31,5289,15688,792.0767272949219,0.21,487320,487432,8959.968792724609,0.001,-379.1161197499998,86.55
31,5290,15708,791.7083129882812,0.21,487420,487532,10359.196905517578,0.001,-385.1163779299999,86.55
31,5291,15713,785.1719848632813,0.21,487440,487557,6410.914552307129,0.001,-383.27778652999984,86.2
31,5292,15719,787.2392028808594,0.22,487480,487593,9505.806132507325,0.001,-380.0095926399999,85.56
30,5293,15732,784.6521179199219,0.22,487580,487693,8544.145901489257,0.001,-377.58170505999993,85.56
30,5294,15743,785.0856567382813,0.22,487680,487793,5911.307559204101,0.001,-375.9273979199999,85.56
30,5295,15749,780.9700805664063,0.23,487720,487830,7708.775282287597,0.001,-361.62223091,84.93
30,5296,15762,781.2748657226563,0.23,487820,487930,9915.850547790527,0.001,-357.80346239000005,84.93
30,5297,15764,777.7871704101562,0.24,487840,487942,8108.227378845215,0.001,-350.2733858,84.05
30,5298,15767,,0.24,,487954,,,-350.68577494000004,84.09
30,5299,15781,785.3966491699218,0.24,487940,488054,8699.049021911622,0.001,-350.12108419000003,84.09
30,5300,15799,782.7408203125,0.23,488040,488154,6845.968287658691,0.001,-351.70493848999996,84.85
30,5301,15814,782.2684814453125,0.24,488140,488242,6785.321591186524,0.001,-349.10098837,84.73
30,5302,15834,787.5456298828125,0.24,488240,488342,5816.625486755371,0.001,-355.06493492999994,84.73
30,5303,15852,791.4883178710937,0.24,488340,488442,5933.724697875977,0.001,-349.20401283,84.73
30,5304,15855,,0.25,,488455,,,-347.72186919,83.86
30,5305,15872,789.5134338378906,0.25,488440,488555,6381.962261962891,0.001,-348.39718167,83.86
30,5306,15891,778.8436096191406,0.25,488540,488655,6313.789910888672,0.001,-349.45826552000005,83.86
30,5307,15906,778.8811828613282,0.24,488640,488755,6640.45545501709,0.001,-352.80843071000004,84.62
30,5308,15926,783.5986633300781,0.24,488740,488855,5792.798524475098,0.001,-353.95175012,84.62
30,5309,15933,777.8688903808594,0.24,488780,488896,5704.148490905762,0.001,-352.7975842700001,84.6
30,5310,15948,778.0587341308594,0.23,488880,488996,8133.910168457031,0.001,-356.31932734000003,85.21
30,5311,15956,773.6162353515625,0.23,488940,489044,9459.296084594727,0.001,-356.47069418,85.11
30,5312,15973,783.9390075683593,0.23,489040,489144,7226.04390411377,0.001,-354.60018027999996,85.11
30,5313,15990,779.7719848632812,0.23,489140,489244,10107.225982666016,0.001,-353.85368237999995,85.11
30,5314,16008,778.6001281738281,0.23,489240,489344,12478.446771240235,0.001,-353.77491948999995,85.11
30,5315,16017,779.9622924804687,0.23,489280,489392,6890.432005310058,0.001,-353.9669203899999,85.33
30,5316,16023,779.1436950683594,0.24,489320,489423,7391.11865234375,0.001,-350.37812654000004,84.64
30,5317,16025,,0.25,,489431,,,-347.6364473800001,83.72
30,5318,16034,773.769775390625,0.26,489360,489476,10327.065545654297,0.001,-346.86740502,83.17
30,5319,16052,778.4765075683594,0.25,489460,489576,7946.193154907227,0.001,-351.0626260500001,83.45
30,5320,16071,769.9289916992187,0.25,489560,489676,11930.703677368165,0.001,-352.3264780200001,83.45
30,5321,16085,776.1383911132813,0.25,489660,489776,8154.685891723633,0.001,-356.60234399000007,83.45
30,5322,16106,783.1534301757813,0.25,489760,489876,8167.745748901367,0.001,-350.3902024900001,83.45
30,5323,16120,778.533935546875,0.25,489860,489976,7961.387649536133,0.001,-351.37838872,83.45
30,5324,16135,779.8542785644531,0.24,489960,490076,4723.5482772827145,0.001,-352.43217300000003,84.14
30,5325,16155,770.6415893554688,0.24,490060,490176,5597.041384887695,0.001,-354.23315561999993,84.14
30,5326,16158,781.4464904785157,0.24,490080,490187,5862.673852539063,0.001,-354.5923242399999,83.9
30,5327,16174,775.0478393554688,0.24,490180,490287,7601.4720108032225,0.001,-350.6782937699999,83.9
30,5328,16187,777.8255859375,0.25,490260,490364,6503.820448303222,0.001,-349.61039289,83.67
30,5329,16207,775.9353820800782,0.25,490360,490464,7532.717866516114,0.001,-351.85416924000003,83.67
30,5330,16222,778.1491455078125,0.24,490460,490564,6515.6085952758785,0.001,-354.6823856600001,84.13
30,5331,16225,,0.25,,490577,,,-347.7416352100001,83.26
30,5332,16241,775.2145202636718,0.24,490560,490677,7253.708760070801,0.001,-351.77423590000006,84.1
30,5333,16257,780.9141967773437,0.23,490660,490777,8981.337017822265,0.001,-354.51758716000006,85.02
30,5334,16274,774.5839721679688,0.23,490760,490877,10311.564572143554,0.001,-354.64302674000004,85.02
30,5335,16277,775.3008361816406,0.24,490780,490893,8188.742132568359,0.001,-350.85534856,84.18
30,5336,16287,777.4483581542969,0.25,490840,490947,11426.276550292969,0.001,-349.65857509999995,83.72
30,5337,16306,783.5464294433593,0.25,490940,491047,8753.227024841308,0.001,-351.07633412,83.72
30,5338,16326,768.1632507324218,0.25,491040,491147,8717.876641845703,0.001,-327.65472979000003,83.72
30,5339,16346,780.0343566894531,0.25,491140,491247,6914.461569213867,0.001,-326.11055667,83.72
