time/time_elapsed,train/actor_loss,train/learning_rate,train/critic_loss,time/total timesteps,train/n_updates,rollout/success rate,time/fps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean
36236,5933.4369140625,0.001,666899.2470703125,460567,360560,0.01,12,4610,-4794.026513989999,99.37
36257,5964.226513671875,0.001,366747.48125,460667,360660,0.01,12,4611,-4809.87627129,99.37
36281,5898.525439453125,0.001,482659.551171875,460767,360760,0.01,12,4612,-4752.82487578,99.37
36312,6037.7525390625,0.001,572447.635546875,460867,360860,0.01,12,4613,-4779.322546779999,99.37
36338,5910.062451171875,0.001,624476.6173828125,460967,360960,0.01,12,4614,-4740.04547725,99.37
36356,5975.14580078125,0.001,519159.1740234375,461067,361060,0.01,12,4615,-4721.431615879999,99.37
36370,5883.9287109375,0.001,585340.0369140625,461167,361160,0.0,12,4616,-4788.60028534,100.0
36391,5998.35810546875,0.001,445586.10546875,461267,361260,0.0,12,4617,-4797.9352972199995,100.0
36424,5885.93701171875,0.001,779249.080078125,461367,361360,0.0,12,4618,-4824.365982339999,100.0
36444,5984.271728515625,0.001,453051.308203125,461467,361460,0.0,12,4619,-4742.74687401,100.0
36461,5928.34423828125,0.001,714696.4625,461567,361560,0.0,12,4620,-4787.08032825,100.0
36489,5947.077734375,0.001,513647.986328125,461667,361660,0.0,12,4621,-4841.516420100001,100.0
36505,5888.80625,0.001,898849.28125,461767,361760,0.0,12,4622,-4776.36396011,100.0
36526,5997.115771484375,0.001,495207.60625,461867,361860,0.0,12,4623,-4760.020978240001,100.0
36540,5950.246240234375,0.001,292828.680859375,461967,361960,0.0,12,4624,-4772.983279110001,100.0
36557,5947.5228515625,0.001,721000.680859375,462067,362060,0.0,12,4625,-4762.570136920001,100.0
36572,5887.10126953125,0.001,661189.79375,462167,362160,0.0,12,4626,-4764.386595260001,100.0
36597,5906.781591796875,0.001,577083.6248046875,462267,362260,0.0,12,4627,-4809.79983986,100.0
36613,5912.368896484375,0.001,677201.799609375,462367,362360,0.0,12,4628,-4830.2068302,100.0
36637,5899.65166015625,0.001,860124.9578125,462467,362460,0.0,12,4629,-4842.66744423,100.0
36660,5902.8615234375,0.001,491425.98125,462567,362560,0.0,12,4630,-4804.67940152,100.0
36680,5971.858203125,0.001,580720.36171875,462667,362660,0.0,12,4631,-4838.63164857,100.0
36713,6014.1099609375,0.001,475941.4765625,462767,362760,0.0,12,4632,-4878.1766543700005,100.0
36742,5951.188525390625,0.001,698090.083984375,462867,362860,0.0,12,4633,-4929.57124229,100.0
36765,5900.12724609375,0.001,556182.8384765625,462967,362960,0.0,12,4634,-4953.39805258,100.0
36787,5911.676416015625,0.001,656097.803515625,463067,363060,0.0,12,4635,-4873.1879684000005,100.0
36800,5930.701318359375,0.001,708400.764453125,463167,363160,0.0,12,4636,-4910.94276956,100.0
36826,5848.14140625,0.001,501591.45703125,463267,363260,0.0,12,4637,-4897.884668000001,100.0
36842,5957.9451171875,0.001,594592.260546875,463367,363360,0.0,12,4638,-4844.78140523,100.0
36867,5986.175927734375,0.001,457929.433203125,463467,363460,0.0,12,4639,-4845.689287700001,100.0
36895,5989.757470703125,0.001,462027.121875,463567,363560,0.0,12,4640,-4918.56660258,100.0
36920,5902.692041015625,0.001,666502.48359375,463667,363660,0.0,12,4641,-4890.66091371,100.0
36939,5942.501953125,0.001,401832.66328125,463767,363760,0.0,12,4642,-4839.181033509999,100.0
36955,5928.84697265625,0.001,579941.1666015625,463867,363860,0.0,12,4643,-4847.9182016899995,100.0
36984,5841.568603515625,0.001,600862.1322265625,463967,363960,0.0,12,4644,-4862.011770599999,100.0
37004,5959.83720703125,0.001,702641.964453125,464067,364060,0.0,12,4645,-4860.878005699999,100.0
37022,5910.44365234375,0.001,582467.60625,464167,364160,0.0,12,4646,-4865.798684629999,100.0
37043,5927.89755859375,0.001,674376.856640625,464267,364260,0.0,12,4647,-4898.5898353699995,100.0
37061,5938.85810546875,0.001,639716.568359375,464367,364360,0.0,12,4648,-4900.547183799999,100.0
37076,5934.1388671875,0.001,516208.838671875,464467,364460,0.0,12,4649,-4888.18517251,100.0
37105,5897.634814453125,0.001,750202.60078125,464567,364560,0.0,12,4650,-4905.5813037,100.0
37130,5811.558349609375,0.001,675129.6375,464667,364660,0.0,12,4651,-4935.7042323999995,100.0
37153,5973.70078125,0.001,669123.9708984375,464767,364760,0.0,12,4652,-4887.1278728,100.0
37169,5877.52880859375,0.001,560125.523046875,464867,364860,0.0,12,4653,-4902.10250272,100.0
37195,5909.506591796875,0.001,532100.9548828125,464967,364960,0.0,12,4654,-4913.52505235,100.0
37214,5981.7712890625,0.001,375390.109765625,465067,365060,0.0,12,4655,-4934.75993127,100.0
37230,5896.600732421875,0.001,823016.40625,465167,365160,0.0,12,4656,-4940.38947672,100.0
37251,5962.60390625,0.001,434638.2908203125,465267,365260,0.0,12,4657,-4915.39875931,100.0
37265,5966.762158203125,0.001,519703.3271484375,465367,365360,0.0,12,4658,-4902.750289569999,100.0
37285,5957.058251953125,0.001,599985.672265625,465467,365460,0.0,12,4659,-4918.14216052,100.0
37308,5984.56357421875,0.001,503571.0154296875,465567,365560,0.0,12,4660,-4907.40116465,100.0
37324,5981.4275390625,0.001,485699.971484375,465667,365660,0.0,12,4661,-4867.555842119999,100.0
37344,5837.17607421875,0.001,1055143.28515625,465767,365760,0.0,12,4662,-4864.08195839,100.0
37372,5890.10966796875,0.001,682468.1681640625,465867,365860,0.0,12,4663,-4852.3691069,100.0
37389,5865.78359375,0.001,691659.8955078125,465967,365960,0.0,12,4664,-4916.512453849999,100.0
37405,5884.631640625,0.001,774314.84921875,466067,366060,0.0,12,4665,-4937.306515189999,100.0
37426,5971.182470703125,0.001,385787.8681640625,466167,366160,0.0,12,4666,-4891.26832168,100.0
37445,5859.211376953125,0.001,616846.15546875,466267,366260,0.0,12,4667,-4875.473228949999,100.0
37460,5936.41630859375,0.001,436693.025,466367,366360,0.0,12,4668,-4848.11104508,100.0
37475,5955.295068359375,0.001,469718.191015625,466467,366460,0.0,12,4669,-4835.70683406,100.0
37495,5976.057470703125,0.001,665543.920703125,466567,366560,0.0,12,4670,-4830.7041256699995,100.0
37515,5979.03154296875,0.001,541853.7365234375,466667,366660,0.0,12,4671,-4793.34419635,100.0
37534,5952.419873046875,0.001,588432.9359375,466767,366760,0.0,12,4672,-4789.3685948699995,100.0
37555,5915.017724609375,0.001,598202.476953125,466867,366860,0.0,12,4673,-4770.90625326,100.0
37570,5990.809521484375,0.001,344317.715625,466967,366960,0.0,12,4674,-4759.1198110099995,100.0
37583,5930.323876953125,0.001,559576.717578125,467067,367060,0.0,12,4675,-4759.42441671,100.0
37599,5904.207177734375,0.001,578810.6572265625,467167,367160,0.0,12,4676,-4757.6543215599995,100.0
37616,5946.612646484375,0.001,468099.1099609375,467267,367260,0.0,12,4677,-4721.28383542,100.0
37636,5858.01328125,0.001,742940.2046875,467367,367360,0.0,12,4678,-4681.691223979999,100.0
37660,5860.1076171875,0.001,627713.616796875,467467,367460,0.0,12,4679,-4705.007904589999,100.0
37676,5968.43876953125,0.001,380100.0857421875,467567,367560,0.0,12,4680,-4659.73647012,100.0
37697,5812.830859375,0.001,745700.055078125,467667,367660,0.0,12,4681,-4670.94900954,100.0
37717,5904.7029296875,0.001,734855.52265625,467767,367760,0.0,12,4682,-4645.6750653300005,100.0
37738,5864.697265625,0.001,818500.221875,467867,367860,0.0,12,4683,-4682.12896062,100.0
37766,5868.64140625,0.001,598445.251953125,467967,367960,0.0,12,4684,-4716.04947724,100.0
37786,5836.4158203125,0.001,753200.34375,468067,368060,0.0,12,4685,-4793.455515569999,100.0
37808,5898.166845703125,0.001,379626.7365234375,468167,368160,0.0,12,4686,-4844.08782311,100.0
37826,5846.396728515625,0.001,937720.96015625,468267,368260,0.0,12,4687,-4858.6205212800005,100.0
37846,5905.506494140625,0.001,502888.859765625,468367,368360,0.0,12,4688,-4850.14963449,100.0
37865,5885.81279296875,0.001,591648.57734375,468467,368460,0.0,12,4689,-4881.840884480001,100.0
37884,5893.2265625,0.001,471588.101953125,468567,368560,0.0,12,4690,-4873.7008498,100.0
37919,5949.25556640625,0.001,621608.9060546875,468667,368660,0.0,12,4691,-5013.893278580001,100.0
37935,5798.670556640625,0.001,494847.5017578125,468767,368760,0.0,12,4692,-5026.32979598,100.0
37958,5893.399267578125,0.001,570321.505078125,468867,368860,0.0,12,4693,-5061.88046185,100.0
37977,5917.362890625,0.001,637755.65,468967,368960,0.0,12,4694,-5089.40303795,100.0
37995,5882.343115234375,0.001,714891.395703125,469067,369060,0.0,12,4695,-5084.08385519,100.0
38016,5788.10078125,0.001,575452.4587890625,469167,369160,0.0,12,4696,-4968.70179427,100.0
38033,5949.386474609375,0.001,340815.3763671875,469267,369260,0.0,12,4697,-5008.538298910001,100.0
38049,5922.068212890625,0.001,588239.592578125,469367,369360,0.0,12,4698,-4985.01253896,100.0
38071,5871.51904296875,0.001,951411.22578125,469467,369460,0.0,12,4699,-5003.854343589999,100.0
38090,5931.8474609375,0.001,629598.03359375,469567,369560,0.0,12,4700,-4995.87734019,100.0
38106,5966.979296875,0.001,385005.8986328125,469667,369660,0.0,12,4701,-4942.53057728,100.0
38119,5886.43662109375,0.001,723197.4921875,469767,369760,0.0,12,4702,-4905.40009249,100.0
38141,5940.4607421875,0.001,402634.478515625,469867,369860,0.0,12,4703,-4915.1686193099995,100.0
38154,5892.697900390625,0.001,679758.717578125,469967,369960,0.0,12,4704,-4853.22224021,100.0
38172,5884.262060546875,0.001,504698.5015625,470067,370060,0.0,12,4705,-4859.18440863,100.0
38192,5859.27548828125,0.001,594610.691015625,470167,370160,0.0,12,4706,-4795.109932809999,100.0
38211,5865.013623046875,0.001,513563.125390625,470267,370260,0.0,12,4707,-4801.33640252,100.0
38238,5870.560595703125,0.001,681512.0623046875,470367,370360,0.0,12,4708,-4783.63840533,100.0
38252,5852.563623046875,0.001,624843.301953125,470467,370460,0.0,12,4709,-4811.28802226,100.0
38268,5921.838134765625,0.001,401577.6095703125,470567,370560,0.0,12,4710,-4818.2192829099995,100.0
38285,5798.910888671875,0.001,615155.46171875,470667,370660,0.0,12,4711,-4811.2094124800005,100.0
38303,5924.466748046875,0.001,524148.61328125,470767,370760,0.0,12,4712,-4800.01816936,100.0
38321,5907.0123046875,0.001,466783.1458984375,470867,370860,0.0,12,4713,-4790.7457124600005,100.0
38339,5845.196435546875,0.001,407542.33828125,470967,370960,0.0,12,4714,-4870.7539460299995,100.0
38360,5821.18837890625,0.001,1039732.4125,471067,371060,0.0,12,4715,-4872.00292017,100.0
38380,5895.92431640625,0.001,714201.572265625,471167,371160,0.0,12,4716,-4828.533717449999,100.0
38402,5828.110107421875,0.001,529635.2759765625,471267,371260,0.0,12,4717,-4756.11114626,100.0
38418,5928.3169921875,0.001,336154.77109375,471367,371360,0.0,12,4718,-4749.92238538,100.0
38443,5883.37890625,0.001,620618.973046875,471467,371460,0.0,12,4719,-4820.026540860001,100.0
38457,5878.419384765625,0.001,753747.79296875,471567,371560,0.0,12,4720,-4779.768166190001,100.0
38478,5871.08076171875,0.001,560402.023046875,471667,371660,0.0,12,4721,-4732.624224180001,100.0
38493,5845.435400390625,0.001,532524.03828125,471767,371760,0.0,12,4722,-4748.270122,100.0
38520,5913.61103515625,0.001,577919.1859375,471867,371860,0.0,12,4723,-4805.54051296,100.0
38538,5875.622314453125,0.001,645743.7955078125,471967,371960,0.0,12,4724,-4773.50789607,100.0
38561,5876.019482421875,0.001,624601.92890625,472067,372060,0.0,12,4725,-4760.70590756,100.0
38577,5916.9125,0.001,545116.666796875,472167,372160,0.0,12,4726,-4800.68393569,100.0
38593,5822.95341796875,0.001,531124.4037109375,472267,372260,0.0,12,4727,-4771.226538739999,100.0
38617,5896.109814453125,0.001,696255.9984375,472367,372360,0.0,12,4728,-4760.073153699999,100.0
38636,5845.45078125,0.001,529392.47734375,472467,372460,0.0,12,4729,-4708.22150126,100.0
38657,5861.288720703125,0.001,489197.176953125,472567,372560,0.0,12,4730,-4701.43930949,100.0
38676,5838.560546875,0.001,305462.4939453125,472667,372660,0.0,12,4731,-4663.38312625,100.0
38693,5878.65400390625,0.001,526896.666796875,472767,372760,0.0,12,4732,-4623.5216003000005,100.0
38712,5831.81416015625,0.001,590482.88828125,472867,372860,0.0,12,4733,-4586.14974543,100.0
38726,5826.805224609375,0.001,715344.6697265625,472967,372960,0.0,12,4734,-4609.069078919999,100.0
38746,5811.892236328125,0.001,537952.0515625,473067,373060,0.0,12,4735,-4664.53719149,100.0
38767,5838.35927734375,0.001,574094.505078125,473167,373160,0.0,12,4736,-4675.0017774,100.0
38786,5806.05703125,0.001,456287.8650390625,473267,373260,0.0,12,4737,-4639.67741047,100.0
38810,5907.180859375,0.001,492184.5330078125,473367,373360,0.0,12,4738,-4704.02541947,100.0
38829,5864.270849609375,0.001,592322.0173828125,473467,373460,0.0,12,4739,-4715.085362490001,100.0
38847,5906.203857421875,0.001,396378.409375,473567,373560,0.0,12,4740,-4697.66917105,100.0
38860,5889.0990234375,0.001,502018.3541015625,473667,373660,0.0,12,4741,-4727.41409614,100.0
38878,5836.047607421875,0.001,810093.74609375,473767,373760,0.0,12,4742,-4747.75982779,100.0
38901,5866.226123046875,0.001,890142.425390625,473867,373860,0.0,12,4743,-4758.2860454500005,100.0
38915,5785.7533203125,0.001,594241.364453125,473967,373960,0.0,12,4744,-4721.8503060699995,100.0
38935,5878.805224609375,0.001,484910.1224609375,474067,374060,0.0,12,4745,-4711.385879609999,100.0
38950,5786.43720703125,0.001,531212.973828125,474167,374160,0.0,12,4746,-4699.18386692,100.0
38977,5847.0779296875,0.001,720863.621484375,474267,374260,0.0,12,4747,-4719.415247880001,100.0
38994,5913.114306640625,0.001,389837.180078125,474367,374360,0.0,12,4748,-4733.234396960001,100.0
39011,5868.975634765625,0.001,579971.107421875,474467,374460,0.0,12,4749,-4737.32762633,100.0
39033,5796.047265625,0.001,624898.9478515625,474567,374560,0.0,12,4750,-4712.30337336,100.0
39051,5803.69453125,0.001,687904.91484375,474667,374660,0.0,12,4751,-4695.904427819999,100.0
39070,5885.79501953125,0.001,383203.4380859375,474767,374760,0.0,12,4752,-4658.6645056199995,100.0
39086,5905.44521484375,0.001,457598.4625,474867,374860,0.0,12,4753,-4649.3995712,100.0
39104,5764.30595703125,0.001,577057.16328125,474967,374960,0.0,12,4754,-4661.70151647,100.0
39116,5880.46611328125,0.001,552821.6494140625,475067,375060,0.0,12,4755,-4657.32112866,100.0
39136,5857.962841796875,0.001,508073.9583984375,475167,375160,0.0,12,4756,-4672.0309133,100.0
39156,5770.600244140625,0.001,453903.3623046875,475267,375260,0.0,12,4757,-4682.73344197,100.0
39170,5809.42080078125,0.001,803831.283984375,475367,375360,0.0,12,4758,-4704.51613967,100.0
39188,5796.755712890625,0.001,691616.926953125,475467,375460,0.0,12,4759,-4691.4318548599995,100.0
39206,5888.56806640625,0.001,628910.0607421875,475567,375560,0.0,12,4760,-4610.136617579999,100.0
39218,5800.3224609375,0.001,825388.3109375,475667,375660,0.0,12,4761,-4676.5344144,100.0
39234,5826.46328125,0.001,657399.267578125,475767,375760,0.0,12,4762,-4649.194818110001,100.0
39250,5872.0673828125,0.001,485541.849609375,475867,375860,0.0,12,4763,-4644.77314828,100.0
39268,5822.330078125,0.001,690317.6962890625,475967,375960,0.0,12,4764,-4667.70007346,100.0
39295,5861.0728515625,0.001,547806.83203125,476067,376060,0.0,12,4765,-4679.310517270001,100.0
39315,5825.798095703125,0.001,566210.730859375,476167,376160,0.0,12,4766,-4702.881305700001,100.0
39335,5822.116357421875,0.001,747771.8322265625,476267,376260,0.0,12,4767,-4657.906153110001,100.0
39355,5852.77431640625,0.001,454507.709375,476367,376360,0.0,12,4768,-4632.283454510001,100.0
39375,5817.29541015625,0.001,703099.71953125,476467,376460,0.0,12,4769,-4700.232188370001,100.0
39390,5839.32373046875,0.001,743057.9203125,476567,376560,0.0,12,4770,-4736.1463437699995,100.0
39404,5794.488671875,0.001,471237.2296875,476667,376660,0.0,12,4771,-4765.64060732,100.0
39424,5798.41953125,0.001,391175.3501953125,476767,376760,0.0,12,4772,-4828.19238761,100.0
39440,5818.78447265625,0.001,552682.823828125,476867,376860,0.0,12,4773,-4859.77661906,100.0
39456,5818.415673828125,0.001,536503.997265625,476967,376960,0.0,12,4774,-4888.34238019,100.0
39475,5849.15537109375,0.001,631560.5384765625,477067,377060,0.0,12,4775,-4939.60145709,100.0
39489,5802.4267578125,0.001,617730.0333007813,477167,377160,0.0,12,4776,-4947.5032014299995,100.0
39511,5871.963427734375,0.001,730777.210546875,477267,377260,0.0,12,4777,-4973.401471169999,100.0
39530,5824.255859375,0.001,642495.51640625,477367,377360,0.0,12,4778,-4990.25890329,100.0
39551,5814.452734375,0.001,416479.225390625,477467,377460,0.0,12,4779,-5009.39152776,100.0
39567,5782.58466796875,0.001,513703.15859375,477567,377560,0.0,12,4780,-5047.56108459,100.0
39584,5805.5740234375,0.001,532578.678515625,477667,377660,0.0,12,4781,-5056.27424801,100.0
39606,5813.0955078125,0.001,478337.731640625,477767,377760,0.0,12,4782,-5107.44513424,100.0
39630,5801.802978515625,0.001,359018.319140625,477867,377860,0.0,12,4783,-5066.911820679999,100.0
39649,5824.8013671875,0.001,643751.8001953125,477967,377960,0.0,12,4784,-5086.39071319,100.0
39670,5819.408447265625,0.001,594499.057421875,478067,378060,0.0,12,4785,-5062.53827113,100.0
39690,5765.9587890625,0.001,415861.772265625,478167,378160,0.0,12,4786,-5046.37766704,100.0
39707,5776.793701171875,0.001,606466.647265625,478267,378260,0.0,12,4787,-5043.140617059999,100.0
39729,5893.10556640625,0.001,381190.853515625,478367,378360,0.0,12,4788,-5048.16345455,100.0
39761,5760.2798828125,0.001,721976.974609375,478467,378460,0.0,12,4789,-5111.54997658,100.0
39782,5779.78857421875,0.001,528722.45390625,478567,378560,0.0,12,4790,-5093.4484777,100.0
39801,5808.927099609375,0.001,574979.6765625,478667,378660,0.0,12,4791,-4917.75849878,100.0
39826,5785.7240234375,0.001,560810.059765625,478767,378760,0.0,12,4792,-4870.450066439999,100.0
39840,5762.098681640625,0.001,455395.2291015625,478867,378860,0.0,12,4793,-4815.380447959999,100.0
39866,5747.9880859375,0.001,574673.6916015625,478967,378960,0.0,12,4794,-4791.39972721,100.0
39884,5752.65205078125,0.001,481743.8671875,479067,379060,0.0,12,4795,-4779.137950339999,100.0
39904,5783.445556640625,0.001,539687.645703125,479167,379160,0.0,12,4796,-4768.64627289,100.0
39929,5872.2439453125,0.001,458595.42265625,479267,379260,0.0,12,4797,-4767.94530354,100.0
39950,5839.348388671875,0.001,647792.09453125,479367,379360,0.0,11,4798,-4758.26878481,100.0
39966,5821.880419921875,0.001,503155.95078125,479467,379460,0.0,11,4799,-4734.46277986,100.0
39982,5767.153173828125,0.001,367482.16171875,479567,379560,0.0,11,4800,-4698.693920600001,100.0
39998,5790.68125,0.001,745360.3828125,479667,379660,0.0,11,4801,-4763.44198419,100.0
40022,5884.1609375,0.001,430873.2876953125,479767,379760,0.0,11,4802,-4753.08388708,100.0
40041,5862.627734375,0.001,491627.4953125,479867,379860,0.0,11,4803,-4767.59224379,100.0
40072,5741.089453125,0.001,688931.601953125,479967,379960,0.0,11,4804,-4768.39124632,100.0
40089,5738.280712890625,0.001,614705.27578125,480067,380060,0.0,11,4805,-4749.869472609999,100.0
40105,5808.582763671875,0.001,605248.771484375,480167,380160,0.0,11,4806,-4777.67572545,100.0
