time/total timesteps,train/n_updates,rollout/success rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,rollout/ep_len_mean
699897,599880,0.0,34,-4243.38121969,20200,7005,726230.7828125,0.001,5672.105322265625,100.0
699997,599980,0.0,34,-4257.71755312,20221,7006,456123.8177734375,0.001,5729.8865234375,100.0
700097,600080,0.0,34,-4280.947597869999,20240,7007,715701.16875,0.001,5657.495849609375,100.0
700197,600180,0.0,34,-4298.546717769999,20260,7008,525243.7626953125,0.001,5745.363623046875,100.0
700297,600280,0.0,34,-4290.169815179999,20276,7009,557408.9845703125,0.001,5700.42529296875,100.0
700397,600380,0.0,34,-4291.050615640001,20293,7010,592227.033984375,0.001,5694.31474609375,100.0
700497,600480,0.0,34,-4294.304234440001,20312,7011,595066.21328125,0.001,5662.445361328125,100.0
700597,600580,0.0,34,-4274.89913806,20328,7012,560357.396875,0.001,5686.289697265625,100.0
700697,600680,0.0,34,-4322.27159682,20358,7013,703921.828515625,0.001,5672.691650390625,100.0
700797,600780,0.0,34,-4282.35459403,20377,7014,502544.8880859375,0.001,5712.937353515625,100.0
700897,600880,0.0,34,-4295.3398435,20397,7015,593156.4095703125,0.001,5684.194921875,100.0
700997,600980,0.0,34,-4324.266598470001,20417,7016,476078.56640625,0.001,5793.1841796875,100.0
701097,601080,0.0,34,-4317.40569192,20438,7017,663082.905078125,0.001,5736.010302734375,100.0
701197,601180,0.0,34,-4323.1004489100005,20457,7018,583399.062890625,0.001,5645.889208984375,100.0
701297,601280,0.0,34,-4304.37212271,20475,7019,532560.9234375,0.001,5664.94921875,100.0
701397,601380,0.0,34,-4284.0990327399995,20494,7020,547773.69765625,0.001,5688.843896484375,100.0
701497,601480,0.0,34,-4343.4746496200005,20516,7021,589843.18125,0.001,5732.007763671875,100.0
701597,601580,0.0,34,-4302.06199892,20534,7022,752513.9072265625,0.001,5700.5638671875,100.0
701697,601680,0.0,34,-4312.89351512,20552,7023,625312.6208984375,0.001,5626.86845703125,100.0
701797,601780,0.0,34,-4281.84378205,20574,7024,555572.9373046875,0.001,5760.245068359375,100.0
701897,601880,0.0,34,-4287.64878309,20592,7025,396628.6986328125,0.001,5697.4822265625,100.0
701997,601980,0.0,34,-4286.016165060001,20606,7026,795916.153515625,0.001,5655.00927734375,100.0
702097,602080,0.0,34,-4339.21823554,20630,7027,581097.4744140625,0.001,5645.515478515625,100.0
702197,602180,0.0,34,-4347.6584628499995,20644,7028,381654.478515625,0.001,5676.8826171875,100.0
702297,602280,0.0,33,-4299.55814912,20662,7029,744277.5376953125,0.001,5709.553076171875,100.0
702397,602380,0.0,33,-4284.89969797,20686,7030,952011.618359375,0.001,5649.504541015625,100.0
702497,602480,0.0,33,-4282.5789442000005,20702,7031,506685.8537109375,0.001,5626.34013671875,100.0
702597,602580,0.0,33,-4215.42110132,20722,7032,470109.1421875,0.001,5775.22294921875,100.0
702697,602680,0.0,33,-4231.8994766999995,20742,7033,545873.1123046875,0.001,5672.993798828125,100.0
702797,602780,0.0,33,-4322.45100274,20767,7034,587226.4365234375,0.001,5618.507177734375,100.0
702897,602880,0.0,33,-4282.36697167,20781,7035,807564.29375,0.001,5686.79677734375,100.0
702997,602980,0.0,33,-4337.54390958,20799,7036,425510.7173828125,0.001,5696.850927734375,100.0
703097,603080,0.0,33,-4346.15997623,20817,7037,440189.5373046875,0.001,5724.87294921875,100.0
703197,603180,0.0,33,-4347.56771182,20837,7038,631843.5266601562,0.001,5651.808544921875,100.0
703297,603280,0.0,33,-4355.481551770001,20851,7039,580481.4046875,0.001,5667.26904296875,100.0
703397,603380,0.0,33,-4359.124911010001,20874,7040,951232.055078125,0.001,5585.09580078125,100.0
703497,603480,0.0,33,-4406.54833907,20886,7041,501110.0375,0.001,5733.238720703125,100.0
703597,603580,0.0,33,-4369.49033002,20904,7042,494571.293359375,0.001,5675.74775390625,100.0
703697,603680,0.0,33,-4396.266100510001,20918,7043,559985.3140625,0.001,5750.8197265625,100.0
703797,603780,0.0,33,-4436.550176390001,20936,7044,566438.490234375,0.001,5724.885400390625,100.0
703897,603880,0.0,33,-4439.368296770001,20966,7045,718180.7689453125,0.001,5635.241162109375,100.0
703997,603980,0.0,33,-4455.45809638,20990,7046,704178.0224609375,0.001,5683.666064453125,100.0
704097,604080,0.0,33,-4482.62474712,21009,7047,713710.83125,0.001,5706.03486328125,100.0
704197,604180,0.0,33,-4440.08524963,21024,7048,614181.77109375,0.001,5654.54423828125,100.0
704297,604280,0.0,33,-4454.04659567,21039,7049,403931.262890625,0.001,5642.541015625,100.0
704397,604380,0.0,33,-4499.52872192,21055,7050,412101.5734375,0.001,5673.679931640625,100.0
704497,604480,0.0,33,-4449.409789979999,21071,7051,863206.91171875,0.001,5638.0607421875,100.0
704597,604580,0.0,33,-4477.662709429999,21086,7052,565964.2025390625,0.001,5666.770703125,100.0
704697,604680,0.0,33,-4509.428527889999,21101,7053,356159.51953125,0.001,5673.2875,100.0
704797,604780,0.0,33,-4513.43903274,21131,7054,483060.7697265625,0.001,5679.13134765625,100.0
704897,604880,0.0,33,-4552.54946341,21146,7055,536515.355078125,0.001,5712.9216796875,100.0
704997,604980,0.0,33,-4509.65552726,21163,7056,510482.308984375,0.001,5594.81279296875,100.0
705097,605080,0.0,33,-4506.3381990200005,21176,7057,652418.13359375,0.001,5657.0537109375,100.0
705197,605180,0.0,33,-4530.1175926999995,21189,7058,371524.94921875,0.001,5689.622021484375,100.0
705297,605280,0.0,33,-4500.743978809999,21205,7059,494032.6908203125,0.001,5640.30849609375,100.0
705397,605380,0.0,33,-4488.021170339999,21220,7060,473038.213671875,0.001,5643.471337890625,100.0
705497,605480,0.0,33,-4421.857028259999,21237,7061,816534.745703125,0.001,5600.730859375,100.0
705597,605580,0.0,33,-4428.906007119999,21250,7062,569952.9609375,0.001,5629.00703125,100.0
705697,605680,0.0,33,-4489.54456665,21269,7063,610636.071484375,0.001,5636.1439453125,100.0
705797,605780,0.0,33,-4505.01705596,21293,7064,904286.8146484375,0.001,5599.758349609375,100.0
705897,605880,0.0,33,-4526.267138810001,21319,7065,487043.7353515625,0.001,5717.523681640625,100.0
705997,605980,0.0,33,-4500.73970126,21333,7066,801613.8984375,0.001,5671.30966796875,100.0
706097,606080,0.0,33,-4503.88511343,21352,7067,726378.278125,0.001,5601.054248046875,100.0
706197,606180,0.0,33,-4536.49386452,21372,7068,493257.69296875,0.001,5650.856005859375,100.0
706297,606280,0.0,33,-4463.81023727,21391,7069,632418.472265625,0.001,5668.841650390625,100.0
706397,606380,0.0,33,-4403.263724959999,21404,7070,599294.08359375,0.001,5608.553662109375,100.0
706497,606480,0.0,32,-4375.18888244,21425,7071,601450.1556640625,0.001,5602.1861328125,100.0
706597,606580,0.0,32,-4342.746549920001,21443,7072,662921.8966796875,0.001,5593.901806640625,100.0
706697,606680,0.0,32,-4371.24371872,21461,7073,624202.5048828125,0.001,5643.59423828125,100.0
706797,606780,0.0,32,-4353.49696259,21479,7074,593282.8525390625,0.001,5671.5892578125,100.0
706897,606880,0.0,32,-4405.57241468,21494,7075,427133.3396484375,0.001,5691.6345703125,100.0
706997,606980,0.0,32,-4343.78161755,21521,7076,521966.49921875,0.001,5599.449951171875,100.0
707097,607080,0.0,32,-4342.17315676,21539,7077,461712.1970703125,0.001,5658.098046875,100.0
707197,607180,0.0,32,-4275.27963962,21554,7078,354942.1680664063,0.001,5630.60478515625,100.0
707297,607280,0.0,32,-4222.120259089999,21570,7079,556276.2490234375,0.001,5621.22041015625,100.0
707397,607380,0.0,32,-4283.7168464,21586,7080,644615.9353515625,0.001,5674.83828125,100.0
707497,607480,0.0,32,-4344.8710463,21609,7081,746433.178515625,0.001,5619.5251953125,100.0
707597,607580,0.0,32,-4404.442659050001,21626,7082,488201.7318359375,0.001,5653.335498046875,100.0
707697,607680,0.0,32,-4386.7816029,21649,7083,602758.3767578125,0.001,5683.925830078125,100.0
707797,607780,0.0,32,-4389.1972841199995,21671,7084,524858.060546875,0.001,5629.4056640625,100.0
707897,607880,0.0,32,-4422.91815076,21692,7085,715909.3927734375,0.001,5679.087109375,100.0
707997,607980,0.0,32,-4465.08462205,21705,7086,444196.5263671875,0.001,5677.808935546875,100.0
708097,608080,0.0,32,-4422.78206032,21725,7087,583997.977734375,0.001,5652.296826171875,100.0
708197,608180,0.0,32,-4354.34231809,21743,7088,538314.7115234375,0.001,5680.61328125,100.0
708297,608280,0.0,32,-4390.318277230001,21759,7089,480476.0388671875,0.001,5621.9927734375,100.0
708397,608380,0.0,32,-4433.10820272,21777,7090,700536.6817382813,0.001,5646.960498046875,100.0
708497,608480,0.0,32,-4482.84777762,21798,7091,648862.9296875,0.001,5700.1109375,100.0
708597,608580,0.0,32,-4454.849170240001,21824,7092,618020.68671875,0.001,5658.486181640625,100.0
708697,608680,0.0,32,-4407.16613538,21843,7093,555365.5271484375,0.001,5603.28505859375,100.0
708797,608780,0.0,32,-4401.1090646600005,21858,7094,836952.5498046875,0.001,5694.022802734375,100.0
708897,608880,0.0,32,-4417.53790275,21873,7095,553829.41328125,0.001,5682.595263671875,100.0
708997,608980,0.0,32,-4416.99029937,21890,7096,770317.628515625,0.001,5638.38408203125,100.0
709097,609080,0.0,32,-4482.84560074,21906,7097,270613.06875,0.001,5699.775244140625,100.0
709197,609180,0.0,32,-4473.700426740001,21926,7098,592507.4296875,0.001,5615.383984375,100.0
709297,609280,0.0,32,-4454.750629309999,21944,7099,556947.9748046875,0.001,5699.939599609375,100.0
709397,609380,0.0,32,-4423.78004384,21961,7100,556443.67265625,0.001,5656.091650390625,100.0
709497,609480,0.0,32,-4408.9668186,21988,7101,433890.9771484375,0.001,5687.186328125,100.0
709597,609580,0.0,32,-4437.18343274,22004,7102,236164.8033203125,0.001,5592.5404296875,100.0
709697,609680,0.0,32,-4404.75674319,22022,7103,582403.2974609375,0.001,5708.198193359375,100.0
709797,609780,0.0,32,-4373.706594949999,22048,7104,327603.8044921875,0.001,5661.104931640625,100.0
709897,609880,0.0,32,-4367.41902505,22066,7105,357525.597265625,0.001,5692.853564453125,100.0
709997,609980,0.0,32,-4302.42128711,22087,7106,520213.7890625,0.001,5661.51376953125,100.0
710097,610080,0.0,32,-4262.14389785,22103,7107,450976.18515625,0.001,5638.263720703125,100.0
710197,610180,0.0,32,-4240.18943895,22121,7108,620838.0310546875,0.001,5592.7974609375,100.0
710297,610280,0.0,32,-4266.43845806,22138,7109,893460.51328125,0.001,5640.63203125,100.0
710397,610380,0.0,32,-4286.48685779,22158,7110,569640.4630859375,0.001,5661.767578125,100.0
710497,610480,0.0,32,-4290.6151954100005,22175,7111,448473.8900390625,0.001,5666.303515625,100.0
710597,610580,0.0,32,-4275.85935713,22193,7112,421838.91484375,0.001,5674.837451171875,100.0
710697,610680,0.0,31,-4261.38136959,22209,7113,469846.0697265625,0.001,5545.867138671875,100.0
710797,610780,0.0,31,-4227.53097916,22226,7114,576148.97734375,0.001,5644.49951171875,100.0
710897,610880,0.0,31,-4232.0506822,22242,7115,474869.3158203125,0.001,5658.55244140625,100.0
710997,610980,0.0,31,-4265.9653831900005,22265,7116,368492.0705078125,0.001,5671.72431640625,100.0
711097,611080,0.0,31,-4285.617998379999,22280,7117,668848.0556640625,0.001,5641.589404296875,100.0
711197,611180,0.0,31,-4258.15820412,22295,7118,734914.582421875,0.001,5633.56337890625,100.0
711297,611280,0.0,31,-4284.73939445,22319,7119,373566.400390625,0.001,5646.4208984375,100.0
711397,611380,0.0,31,-4316.789462899999,22342,7120,328284.55419921875,0.001,5714.257470703125,100.0
711497,611480,0.0,31,-4227.702939959999,22360,7121,711150.844140625,0.001,5688.031884765625,100.0
711597,611580,0.0,31,-4304.37139769,22389,7122,427827.928125,0.001,5545.32119140625,100.0
711697,611680,0.0,31,-4318.50919061,22409,7123,376255.5505859375,0.001,5635.7888671875,100.0
711797,611780,0.0,31,-4301.78800413,22426,7124,780491.50625,0.001,5505.62138671875,100.0
711897,611880,0.0,31,-4312.632638290001,22444,7125,514751.1443359375,0.001,5571.13681640625,100.0
711997,611980,0.0,31,-4343.256317830001,22460,7126,623062.5455078125,0.001,5658.446826171875,100.0
712097,612080,0.0,31,-4313.602031780001,22480,7127,521294.6451171875,0.001,5593.2267578125,100.0
712197,612180,0.0,31,-4308.39456759,22510,7128,667913.9552734375,0.001,5574.122314453125,100.0
712297,612280,0.0,31,-4333.4204367600005,22529,7129,464689.0751953125,0.001,5592.021240234375,100.0
712397,612380,0.0,31,-4346.15903579,22543,7130,424476.710546875,0.001,5660.859375,100.0
712497,612480,0.0,31,-4299.13673934,22560,7131,623799.618359375,0.001,5575.049072265625,100.0
712597,612580,0.0,31,-4381.29173706,22581,7132,642509.5912109375,0.001,5578.42685546875,100.0
712697,612680,0.0,31,-4399.24890203,22597,7133,288280.6658203125,0.001,5612.54765625,100.0
712797,612780,0.0,31,-4334.630218,22618,7134,359323.941796875,0.001,5617.992431640625,100.0
712897,612880,0.0,31,-4411.86103665,22650,7135,318821.5748046875,0.001,5702.7337890625,100.0
712997,612980,0.0,31,-4383.24340017,22666,7136,316574.9283203125,0.001,5582.5650390625,100.0
713097,613080,0.0,31,-4406.01489959,22684,7137,401279.6220703125,0.001,5611.700048828125,100.0
713197,613180,0.0,31,-4356.48627436,22697,7138,750733.4310546875,0.001,5633.297216796875,100.0
713297,613280,0.0,31,-4316.4314540899995,22716,7139,719806.1994140625,0.001,5562.626806640625,100.0
713397,613380,0.0,31,-4318.90557245,22728,7140,692030.58359375,0.001,5616.32841796875,100.0
713497,613480,0.0,31,-4268.7224807699995,22748,7141,739194.4529296875,0.001,5621.121044921875,100.0
713597,613580,0.0,31,-4273.1061131,22763,7142,626134.048046875,0.001,5648.905517578125,100.0
713697,613680,0.0,31,-4254.33460455,22779,7143,481316.796484375,0.001,5635.62705078125,100.0
713797,613780,0.0,31,-4151.981613970001,22799,7144,572769.5130859375,0.001,5571.808984375,100.0
713897,613880,0.0,31,-4105.73092986,22817,7145,416599.9603515625,0.001,5596.28671875,100.0
713997,613980,0.0,31,-4113.78327798,22835,7146,579143.84296875,0.001,5574.377978515625,100.0
714097,614080,0.0,31,-4057.86698456,22852,7147,490278.2158203125,0.001,5603.8884765625,100.0
714197,614180,0.0,31,-4083.4727170200003,22871,7148,733213.6939453125,0.001,5598.402685546875,100.0
714297,614280,0.0,31,-4085.70176119,22884,7149,538273.917578125,0.001,5637.408203125,100.0
714397,614380,0.0,31,-4039.01568185,22903,7150,402491.2138671875,0.001,5597.947021484375,100.0
714497,614480,0.0,31,-3975.50520496,22921,7151,954857.8205078125,0.001,5567.34169921875,100.0
714597,614580,0.0,31,-4014.7072071400007,22936,7152,536840.7232421875,0.001,5570.8880859375,100.0
714697,614680,0.0,31,-3931.8318079200003,22954,7153,408413.2044921875,0.001,5596.456884765625,100.0
714797,614780,0.0,31,-3913.5472653299994,22973,7154,524744.690234375,0.001,5549.093603515625,100.0
714897,614880,0.0,31,-3862.5537916900003,22992,7155,700070.395703125,0.001,5583.855224609375,100.0
714997,614980,0.0,31,-3900.0022544000003,23007,7156,521458.2724609375,0.001,5601.386279296875,100.0
715097,615080,0.0,31,-3833.79336303,23022,7157,709918.08203125,0.001,5620.90263671875,100.0
715197,615180,0.0,31,-3788.45190424,23041,7158,508457.7296875,0.001,5638.75009765625,100.0
715297,615280,0.0,31,-3805.85740582,23053,7159,391172.05537109374,0.001,5661.15048828125,100.0
715397,615380,0.0,31,-3806.3120289000003,23068,7160,628802.14453125,0.001,5600.026611328125,100.0
715497,615480,0.0,30,-3841.46975094,23083,7161,569491.0888671875,0.001,5646.733447265625,100.0
715597,615580,0.0,30,-3843.9958990699997,23099,7162,541140.5107421875,0.001,5646.7724609375,100.0
715697,615680,0.0,30,-3771.87940703,23116,7163,677952.4380859375,0.001,5566.345166015625,100.0
715797,615780,0.0,30,-3741.8689730999995,23129,7164,413179.1021484375,0.001,5657.352978515625,100.0
715897,615880,0.0,30,-3738.319364789999,23145,7165,775482.49609375,0.001,5603.3724609375,100.0
715997,615980,0.0,30,-3749.2815992299993,23163,7166,542741.7140625,0.001,5639.05107421875,100.0
716097,616080,0.0,30,-3779.9305718999994,23182,7167,319791.19189453125,0.001,5680.637109375,100.0
716197,616180,0.0,30,-3774.567140349999,23203,7168,503217.385546875,0.001,5628.59033203125,100.0
716297,616280,0.0,30,-3849.2804111999994,23219,7169,410988.3986328125,0.001,5683.2470703125,100.0
716397,616380,0.0,30,-3826.0587653999996,23242,7170,388635.913671875,0.001,5642.894775390625,100.0
716497,616480,0.0,30,-3891.3083650099998,23259,7171,458274.910546875,0.001,5667.919189453125,100.0
716597,616580,0.0,30,-3963.02914466,23273,7172,637053.334375,0.001,5617.616552734375,100.0
716697,616680,0.0,30,-3910.90932184,23288,7173,564013.9296875,0.001,5619.06005859375,100.0
716797,616780,0.0,30,-3921.3395620499996,23316,7174,497004.1671875,0.001,5565.091845703125,100.0
716897,616880,0.0,30,-3877.4643324699996,23337,7175,486520.614453125,0.001,5607.523388671875,100.0
716997,616980,0.0,30,-3895.39499196,23361,7176,594993.172265625,0.001,5606.998876953125,100.0
717070,617060,0.01,30,-3869.30734326,23378,7177,500519.1158203125,0.001,5651.21865234375,99.73
717170,617160,0.01,30,-3894.3580268300007,23400,7178,783973.1685546875,0.001,5636.32763671875,99.73
717270,617260,0.01,30,-3895.37768298,23415,7179,431862.946484375,0.001,5563.2240234375,99.73
717370,617360,0.01,30,-3839.4874098800005,23428,7180,719451.765625,0.001,5526.068505859375,99.73
717470,617460,0.01,30,-3807.18369266,23448,7181,583833.2244140625,0.001,5685.542236328125,99.73
717570,617560,0.01,30,-3799.31740643,23473,7182,724096.3529296875,0.001,5594.812939453125,99.73
717670,617660,0.01,30,-3803.6751745799997,23489,7183,393881.36875,0.001,5603.3552734375,99.73
717770,617760,0.01,30,-3809.3566785800003,23505,7184,797034.75859375,0.001,5569.842578125,99.73
717870,617860,0.01,30,-3776.9306072400004,23523,7185,644813.4032226562,0.001,5603.2171875,99.73
717970,617960,0.01,30,-3709.83801133,23541,7186,571091.0072265625,0.001,5629.104150390625,99.73
718070,618060,0.01,30,-3715.3307059999997,23556,7187,529875.7666015625,0.001,5681.28310546875,99.73
718170,618160,0.01,30,-3766.2499614899994,23569,7188,606095.17890625,0.001,5599.882861328125,99.73
718270,618260,0.01,30,-3721.2595268299997,23593,7189,380948.2318359375,0.001,5657.995361328125,99.73
718370,618360,0.01,30,-3681.05705942,23611,7190,462958.0599609375,0.001,5599.327197265625,99.73
718470,618460,0.01,30,-3617.59879793,23625,7191,690244.690625,0.001,5514.11064453125,99.73
718570,618560,0.01,30,-3643.41374256,23641,7192,564691.97421875,0.001,5612.075390625,99.73
718670,618660,0.01,30,-3668.55287589,23656,7193,488748.3849609375,0.001,5572.46181640625,99.73
718770,618760,0.01,30,-3650.0620918199998,23673,7194,628381.5892578125,0.001,5598.463427734375,99.73
718870,618860,0.01,30,-3648.9348357999993,23688,7195,767758.3693359375,0.001,5596.61884765625,99.73
718970,618960,0.01,30,-3594.75711759,23700,7196,824700.5703125,0.001,5619.47490234375,99.73
719070,619060,0.01,30,-3573.76476582,23716,7197,483491.421484375,0.001,5549.910205078125,99.73
719170,619160,0.01,30,-3568.15864902,23733,7198,575053.3515625,0.001,5589.824658203125,99.73
719270,619260,0.01,30,-3624.6977009499997,23746,7199,638626.3234375,0.001,5566.87919921875,99.73
719370,619360,0.01,30,-3623.5082388299993,23759,7200,423052.266015625,0.001,5557.856640625,99.73
719470,619460,0.01,30,-3584.9532238099996,23773,7201,669330.2384765625,0.001,5631.72705078125,99.73
