train/learning_rate,train/critic_loss,rollout/success rate,time/episodes,train/actor_loss,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total timesteps,rollout/ep_len_mean
0.001,11975.589733886718,0.17,8227,802.0132202148437,730380,-314.03941697000005,32,22644,730485,87.91
0.001,13370.878384399413,0.18,8228,799.3655212402343,730400,-307.85703276000004,32,22649,730519,87.25
0.001,13922.717712402344,0.18,8229,797.3225280761719,730500,-306.69118011000006,32,22664,730619,87.25
0.001,11665.948745727539,0.18,8230,803.8258117675781,730600,-307.74183292000004,32,22683,730719,87.25
0.001,11642.098693847656,0.18,8231,804.6197143554688,730700,-311.55385469,32,22697,730819,87.25
0.001,6118.584866333008,0.19,8232,801.7773498535156,730800,-311.32528598,32,22711,730918,87.24
0.001,3905.534622192383,0.19,8233,804.1421203613281,730900,-310.62624295,32,22724,731018,87.24
0.001,10109.5856048584,0.19,8234,798.3423828125,731000,-315.0308589,32,22739,731118,87.24
0.001,14216.750979614259,0.18,8235,803.76650390625,731100,-316.41471914,32,22760,731218,87.86
0.001,9197.603115844726,0.18,8236,805.7239929199219,731200,-311.88009411999997,32,22773,731318,87.86
0.001,12599.43264465332,0.18,8237,797.9490112304687,731300,-308.01641559999996,32,22790,731418,87.86
0.001,9553.592178344727,0.18,8238,794.6719421386719,731400,-308.52482896,32,22808,731518,87.86
0.001,9471.220928955077,0.18,8239,802.5029174804688,731500,-312.69367191,32,22826,731618,87.86
0.001,7600.542599487305,0.19,8240,799.2917602539062,731520,-309.12712564,32,22829,731631,86.99
,,0.2,8241,,,-307.02017529,32,22831,731637,86.05
0.001,8707.117291259765,0.2,8242,799.8439819335938,731600,-308.35942967,32,22844,731717,86.58
0.001,8408.808126831054,0.21,8243,809.8183166503907,731620,-304.03900833,32,22845,731722,85.63
0.001,13152.909671020509,0.22,8244,797.1954772949218,731660,-307.14129203000005,32,22853,731761,85.02
0.001,9366.834375,0.22,8245,800.6969848632813,731740,-308.00133218999997,31,22870,731858,85.81
0.001,16661.819622802734,0.23,8246,791.3965209960937,731760,-301.10256888,31,22873,731868,84.91
0.001,8818.254919433593,0.24,8247,800.0866271972657,731860,-298.32541596999994,31,22885,731967,84.9
0.001,9927.115419006348,0.25,8248,797.4952392578125,731880,-285.77277682,31,22888,731981,84.04
0.001,11808.790631103515,0.25,8249,800.3861755371094,731980,-285.03620839,31,22904,732081,84.04
,,0.26,8250,,,-280.90557185,31,22906,732089,83.12
0.001,11025.138854980469,0.26,8251,793.2760009765625,732080,-278.73364143999993,31,22919,732189,83.12
0.001,11547.04543762207,0.26,8252,798.5761535644531,732180,-283.96241544,31,22941,732289,83.12
0.001,8575.179873657227,0.26,8253,798.8162902832031,732280,-284.2403998499999,31,22955,732389,83.12
0.001,14088.868698120117,0.26,8254,793.0389038085938,732380,-284.60247176999997,31,22971,732489,83.12
0.001,7473.516456604004,0.26,8255,789.069384765625,732480,-284.26169746999994,31,22989,732589,83.12
0.001,8801.137759399415,0.27,8256,800.7944458007812,732560,-282.82502617,31,23004,732674,82.97
0.001,10696.576379394532,0.27,8257,797.9580383300781,732660,-280.2889722,31,23018,732774,82.97
0.001,10635.406091308594,0.27,8258,796.808349609375,732760,-284.05015423000003,31,23034,732874,82.97
0.001,9753.508428955078,0.27,8259,795.4371948242188,732860,-285.5926934,31,23049,732974,82.97
0.001,5651.416983032226,0.26,8260,799.0969604492187,732960,-291.3136889,31,23065,733074,83.77
0.001,13262.048571777344,0.26,8261,794.5491882324219,733060,-292.10498872,31,23082,733174,83.77
0.001,11077.47363128662,0.27,8262,793.1968566894532,733080,-290.77506797,31,23084,733182,82.85
0.001,17921.19776611328,0.27,8263,796.1751708984375,733180,-296.41637799,31,23105,733282,82.85
0.001,9185.380630493164,0.27,8264,798.8362243652343,733280,-300.93942840999995,31,23121,733382,82.85
0.001,8129.563491821289,0.27,8265,799.5794006347656,733380,-303.14546703999997,31,23135,733482,82.85
,,0.28,8266,,,-298.06399415000004,31,23138,733491,81.94
0.001,8579.3434173584,0.29,8267,793.7113464355468,733420,-293.98874137,31,23143,733524,81.27
0.001,10825.270288085938,0.29,8268,790.200634765625,733520,-289.07541311,31,23157,733624,81.27
0.001,7236.153543090821,0.29,8269,800.3928527832031,733620,-288.89304701,31,23171,733724,81.27
0.001,9897.169677734375,0.28,8270,795.670556640625,733720,-290.83012981999997,31,23185,733824,82.25
0.001,10023.367123413085,0.28,8271,790.8239685058594,733820,-292.68422768,31,23203,733924,82.25
0.001,10947.250671386719,0.28,8272,793.2486511230469,733920,-294.41045685999995,31,23219,734024,82.25
0.001,11907.326965332031,0.28,8273,791.7874450683594,734020,-296.69317413,31,23235,734124,82.25
0.001,10968.259649658203,0.29,8274,790.16533203125,734040,-293.70662410999995,31,23240,734157,81.58
0.001,13039.256799316407,0.29,8275,791.4132202148437,734140,-296.40683004,31,23255,734257,81.58
0.001,8868.511026000977,0.29,8276,789.7903564453125,734240,-297.43711574,31,23270,734357,81.58
0.001,14541.91301422119,0.29,8277,789.2230041503906,734280,-296.26626459999994,31,23275,734390,81.83
0.001,11789.107272338868,0.3,8278,795.6977294921875,734360,-293.38099138999996,31,23290,734474,81.67
0.001,11322.973239135743,0.3,8279,798.8226440429687,734460,-292.5550796499999,31,23305,734574,81.67
0.001,8656.836553955078,0.3,8280,795.1717041015625,734560,-293.65195786,31,23320,734674,81.67
0.001,12894.967306518554,0.3,8281,789.568115234375,734660,-293.98395052999996,31,23333,734774,81.67
0.001,10258.196377563476,0.29,8282,792.9532409667969,734760,-295.37249075000005,31,23351,734874,82.49
0.001,10712.345822143554,0.29,8283,789.9415283203125,734860,-295.12875127000007,31,23366,734974,82.49
0.001,9546.430383300782,0.3,8284,801.9038696289062,734880,-296.74211369,31,23369,734995,81.7
0.001,13336.261938476562,0.3,8285,797.363427734375,734900,-296.61565844000006,31,23372,735004,81.71
0.001,10647.61523284912,0.3,8286,787.5090393066406,735000,-292.73703285000005,31,23390,735104,81.71
0.001,13255.669602966309,0.3,8287,786.1783569335937,735020,-290.23251748000007,31,23394,735126,81.49
0.001,10180.641984558106,0.31,8288,789.8563903808594,735100,-287.09028481000007,31,23406,735218,81.41
0.001,10816.889060974121,0.3,8289,795.2462097167969,735200,-296.74394588000007,31,23423,735318,81.68
0.001,13051.05185546875,0.3,8290,789.5260620117188,735300,-295.390017,31,23439,735418,81.68
0.001,11373.689495849609,0.3,8291,792.5442443847656,735400,-292.34151233,31,23454,735518,81.68
0.001,11376.883493041993,0.31,8292,792.6749328613281,735420,-288.42292759,31,23456,735528,80.78
0.001,8278.575480651856,0.31,8293,794.3643127441406,735440,-288.69755476,31,23463,735557,80.53
0.001,7728.651153564453,0.32,8294,796.6838317871094,735500,-287.01383499,31,23477,735620,80.16
0.001,16119.742239379882,0.32,8295,787.1696960449219,735600,-286.90575009,31,23492,735720,80.16
0.001,12245.630792236328,0.31,8296,794.9586120605469,735700,-291.66725141,31,23511,735820,80.98
0.001,8182.746371459961,0.3,8297,791.1536315917969,735800,-297.01249527000004,31,23527,735920,81.87
0.001,7317.286734008789,0.31,8298,794.2469604492187,735860,-297.00538949,31,23537,735968,81.35
0.001,7156.521398925781,0.31,8299,787.4652282714844,735960,-297.1721051,31,23557,736068,81.35
0.001,7105.273229980468,0.31,8300,793.5567321777344,736060,-295.39441816,31,23578,736168,81.35
0.001,11295.633853149415,0.32,8301,790.5004699707031,736160,-293.92197706,31,23591,736267,81.34
0.001,9198.22463684082,0.31,8302,783.8126586914062,736260,-298.03470187,31,23605,736367,81.73
0.001,9535.357464599609,0.31,8303,790.7415283203125,736360,-298.27942633000004,31,23620,736467,81.73
0.001,12414.565231323242,0.31,8304,794.1940246582031,736460,-298.22626089,31,23634,736567,81.73
,,0.32,8305,,,-293.28041653,31,23636,736574,80.8
0.001,7541.37607421875,0.33,8306,790.6967163085938,736480,-289.22768451,31,23640,736593,79.99
0.001,18488.900662231445,0.34,8307,780.7393249511719,736540,-273.01633175000006,31,23648,736646,79.52
0.001,10157.596211242675,0.34,8308,790.37548828125,736640,-276.04671251,31,23665,736746,79.52
0.001,7366.939416503907,0.34,8309,791.1406616210937,736740,-276.79789758000004,31,23680,736846,79.52
,,0.35,8310,,,-276.27472900000004,31,23683,736858,78.64
0.001,11919.550946044921,0.34,8311,792.0228942871094,736840,-278.00053265,31,23699,736958,79.46
0.001,9917.958947753907,0.35,8312,790.5631652832031,736900,-276.18405262,31,23707,737015,79.03
0.001,9017.85255126953,0.35,8313,794.1715515136718,737000,-277.32474461000004,31,23722,737115,79.03
0.001,13227.27147216797,0.35,8314,790.348779296875,737100,-277.83145050999997,31,23739,737215,79.03
0.001,9505.49323425293,0.36,8315,784.6255187988281,737160,-275.27332805000003,31,23747,737263,78.51
0.001,14919.967678833007,0.35,8316,781.3284484863282,737260,-276.23737421000004,31,23762,737363,78.93
0.001,10924.641586303711,0.35,8317,786.0557678222656,737360,-278.03012153,31,23784,737463,78.93
0.001,9364.451278686523,0.34,8318,785.8063171386718,737460,-280.92725455000004,30,23803,737563,79.78
0.001,7785.059588623047,0.34,8319,787.4818359375,737560,-284.08250161,30,23819,737663,79.78
0.001,12102.718743896485,0.34,8320,772.4959594726563,737660,-295.41425871999996,30,23838,737763,79.78
0.001,9116.219607543946,0.34,8321,782.263427734375,737760,-297.34778595000006,30,23858,737863,79.78
0.001,9162.752770996094,0.34,8322,779.9903381347656,737860,-294.88931522999997,30,23878,737963,79.78
0.001,12200.249264526366,0.34,8323,784.0708923339844,737960,-289.91122714,30,23894,738063,79.78
0.001,8218.72719116211,0.34,8324,788.1945068359375,738060,-291.72115315,30,23910,738163,79.78
0.001,9223.234838867187,0.34,8325,784.8724792480468,738160,-292.57120488,30,23927,738263,79.78
0.001,9950.037066650391,0.34,8326,792.3906311035156,738260,-292.84008919,30,23943,738363,79.78
0.001,10029.915658569336,0.34,8327,788.577197265625,738360,-291.16625471,30,23959,738463,79.78
0.001,7290.127276611328,0.33,8328,794.9689208984375,738460,-295.46191806,30,23976,738563,80.44
0.001,9780.54020690918,0.33,8329,790.4637451171875,738560,-296.17647028000005,30,23994,738663,80.44
0.001,12123.719033813477,0.33,8330,791.8516296386719,738660,-295.10918859000003,30,24018,738763,80.44
0.001,9260.034014892579,0.33,8331,788.0205627441406,738760,-301.74381354,30,24035,738863,80.44
0.001,10345.84490661621,0.32,8332,790.8039306640625,738860,-303.97380958,30,24047,738963,80.45
0.001,8851.517547607422,0.32,8333,794.24970703125,738960,-304.61361123,30,24061,739063,80.45
0.001,13659.131210327148,0.32,8334,792.6286071777344,739060,-303.17034397000003,30,24079,739163,80.45
0.001,12172.758898925782,0.32,8335,788.6563171386719,739160,-304.96727291,30,24100,739263,80.45
0.001,13464.169509887695,0.32,8336,790.2400329589843,739260,-314.74723483,30,24115,739363,80.45
0.001,12100.744134521485,0.32,8337,786.3744750976563,739360,-314.87702257,30,24132,739463,80.45
0.001,14482.636575317383,0.33,8338,781.4509948730469,739400,-311.50251547000005,30,24143,739508,79.9
0.001,6318.899179077149,0.33,8339,795.3127563476562,739500,-311.32114439000003,30,24161,739608,79.9
0.001,12778.900903320313,0.32,8340,780.4411193847657,739600,-314.28890512,30,24179,739708,80.77
0.001,11754.176644897461,0.31,8341,792.1165954589844,739700,-321.31253269,30,24194,739808,81.71
0.001,6240.541909790039,0.31,8342,785.0151123046875,739800,-321.28797302,30,24210,739906,81.89
0.001,10661.009030151366,0.3,8343,786.0525939941406,739900,-326.76009157,30,24223,740006,82.84
0.001,7112.146157836914,0.29,8344,787.00947265625,740000,-330.45987684,30,24238,740106,83.45
,,0.29,8345,,,-329.42637672999996,30,24240,740119,82.61
0.001,11069.703826904297,0.28,8346,786.2377624511719,740100,-330.70009785,30,24260,740219,83.51
0.001,10726.519470214844,0.27,8347,790.6030578613281,740200,-334.85265473,30,24273,740319,83.52
0.001,12846.98129272461,0.26,8348,778.2700012207031,740300,-338.41286043,30,24290,740419,84.38
0.001,10015.788061523437,0.26,8349,784.1974365234375,740400,-337.11282375999997,30,24307,740519,84.38
0.001,12467.646740722656,0.26,8350,783.05087890625,740460,-338.46933329,30,24316,740579,84.9
0.001,13035.238885498047,0.26,8351,784.2919616699219,740560,-338.38548831,30,24334,740679,84.9
0.001,12317.3714263916,0.26,8352,782.9549194335938,740660,-335.82395514,30,24352,740779,84.9
0.001,12894.30224609375,0.27,8353,778.5007751464843,740680,-333.5543323799999,30,24356,740798,84.09
0.001,10762.068460083008,0.27,8354,786.2895324707031,740780,-332.52768799,30,24370,740898,84.09
0.001,9277.909019470215,0.27,8355,779.8833190917969,740880,-332.30441417,30,24388,740998,84.09
0.001,6762.6156951904295,0.27,8356,785.2880981445312,740900,-329.06577602,30,24393,741020,83.46
0.001,10878.64175415039,0.27,8357,778.1786193847656,741000,-331.5749456,30,24409,741120,83.46
0.001,12677.32771911621,0.27,8358,783.2817199707031,741100,-330.20004926999997,30,24426,741220,83.46
0.001,10046.36245727539,0.27,8359,784.0319641113281,741200,-325.04798754,30,24442,741320,83.46
0.001,10758.448901367188,0.27,8360,782.92138671875,741300,-321.5618274700001,30,24462,741420,83.46
0.001,8220.336289978028,0.27,8361,784.4556640625,741400,-324.94240696,30,24479,741520,83.46
0.001,9912.411111450196,0.27,8362,775.3285583496094,741420,-324.68867493,30,24482,741536,83.54
0.001,7166.048040771484,0.27,8363,784.7318542480468,741520,-317.65884376,30,24497,741636,83.54
0.001,8141.150872802735,0.27,8364,777.535986328125,741620,-313.02615577,30,24512,741736,83.54
0.001,5097.934118652343,0.28,8365,786.2542602539063,741660,-307.11097178999995,30,24521,741778,82.96
0.001,12211.088883972168,0.27,8366,778.2712219238281,741760,-310.46481837,30,24543,741878,83.87
0.001,12603.339059448243,0.26,8367,782.2974060058593,741860,-312.94112917,30,24562,741978,84.54
0.001,9588.609466552734,0.27,8368,780.2231079101563,741960,-314.52268426,30,24579,742072,84.48
0.001,12521.95467529297,0.27,8369,781.1879211425781,742060,-315.33374306999997,30,24594,742172,84.48
0.001,12668.59139404297,0.27,8370,774.6247253417969,742160,-316.95831984,30,24613,742272,84.48
0.001,13308.463024902343,0.28,8371,781.0402465820313,742200,-313.77031309,30,24619,742307,83.83
0.001,8565.796279907227,0.28,8372,775.4234802246094,742300,-308.68182899000004,30,24640,742407,83.83
0.001,8370.997213745117,0.29,8373,778.2055969238281,742340,-304.48953156000005,30,24650,742456,83.32
0.001,8106.556063842773,0.28,8374,777.5835754394532,742440,-305.84734898000005,30,24670,742556,83.99
0.001,8599.88589782715,0.29,8375,778.0242065429687,742500,-301.49652029000003,30,24679,742606,83.49
0.001,15065.862658691407,0.29,8376,774.0914001464844,742600,-299.82611647,30,24696,742706,83.49
0.001,13804.23908996582,0.28,8377,765.3399291992188,742700,-304.62136003,30,24716,742806,84.16
0.001,8719.62799835205,0.27,8378,780.8954711914063,742800,-308.17375345,30,24739,742906,84.32
0.001,13448.702099609374,0.27,8379,775.4440185546875,742900,-310.57490522000006,30,24758,743006,84.32
0.001,10728.757702636718,0.27,8380,769.0631713867188,743000,-308.34434509000005,29,24775,743106,84.32
0.001,11495.905017089844,0.27,8381,769.4988525390625,743100,-306.84931415000005,29,24789,743206,84.32
0.001,12270.8938873291,0.27,8382,764.0776550292969,743200,-308.38573992,29,24804,743306,84.32
0.001,9740.155625915528,0.28,8383,766.635791015625,743280,-305.53474076000003,29,24818,743384,84.1
0.001,8691.69710998535,0.28,8384,775.9124389648438,743320,-304.6921177,29,24827,743439,84.44
0.001,7232.3626159667965,0.28,8385,768.0108825683594,743420,-306.72462834000004,29,24846,743536,85.32
0.001,7543.569921875,0.28,8386,768.2173767089844,743520,-306.85216252000004,29,24863,743636,85.32
0.001,9472.672061157227,0.27,8387,767.2964721679688,743620,-311.1422618,29,24879,743736,86.1
0.001,9555.444662475586,0.26,8388,773.6431518554688,743720,-316.21901475000004,29,24892,743836,86.18
0.001,6697.921670532227,0.26,8389,776.623876953125,743820,-311.01769571000005,29,24910,743936,86.18
0.001,11752.022747802734,0.26,8390,767.1711791992187,743920,-307.91354966,29,24928,744036,86.18
0.001,12723.002963256837,0.26,8391,768.4971923828125,744020,-309.67757796999996,29,24942,744136,86.18
0.001,9929.939631652833,0.25,8392,770.2951293945313,744120,-312.55781174000003,29,24955,744236,87.08
0.001,9415.516790771484,0.24,8393,770.877783203125,744220,-316.02510176000004,29,24970,744336,87.79
0.001,7688.624325561524,0.24,8394,769.0838623046875,744240,-314.94021992,29,24972,744344,87.24
0.001,12279.84309387207,0.25,8395,760.1267761230469,744280,-311.73326220000007,29,24981,744393,86.73
0.001,10722.36508178711,0.25,8396,765.7650268554687,744380,-309.28066583,29,24998,744493,86.73
0.001,9488.914044189452,0.25,8397,764.952685546875,744480,-305.2167875,29,25011,744593,86.73
0.001,6064.659854125976,0.25,8398,769.406103515625,744520,-305.01607753,29,25019,744627,86.59
0.001,9487.471881103516,0.25,8399,773.1236267089844,744620,-305.71086235,29,25033,744727,86.59
0.001,11443.061050415039,0.26,8400,763.6489318847656,744660,-303.62986997,29,25045,744780,86.12
0.001,7690.262805175781,0.25,8401,768.4730407714844,744760,-306.79915750000004,29,25064,744880,86.13
0.001,8431.22073059082,0.25,8402,764.3038269042969,744860,-307.22797892,29,25078,744980,86.13
0.001,10797.582574462891,0.25,8403,765.2548645019531,744960,-308.88386627000006,29,25094,745080,86.13
0.001,11331.216613769531,0.26,8404,772.6506958007812,745020,-306.54804936,29,25103,745123,85.56
0.001,12655.699923706055,0.25,8405,761.9870666503906,745120,-313.45188268,29,25118,745223,86.49
0.001,11732.361248779296,0.24,8406,770.5666259765625,745220,-319.0471047099999,29,25138,745323,87.3
0.001,12360.89211730957,0.23,8407,763.4934753417969,745320,-322.42019067,29,25152,745423,87.77
0.001,10625.752209472656,0.24,8408,765.4741271972656,745380,-315.07370342,29,25164,745492,87.46
0.001,7511.676257324219,0.24,8409,763.5737487792969,745480,-315.17657519,29,25180,745592,87.46
0.001,7366.201763916016,0.23,8410,770.7213012695313,745580,-318.53658016,29,25196,745692,88.34
0.001,8630.481674194336,0.24,8411,771.6566711425781,745620,-317.03662025,29,25202,745725,87.67
0.001,9726.377978515626,0.23,8412,770.1599365234375,745720,-321.71962350999996,29,25220,745825,88.1
0.001,9359.643215942382,0.24,8413,765.7553894042969,745740,-317.66158154,29,25226,745851,87.36
